측정일시,발전률,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
2017052609,0.208078947368421,13.4,0.0,1.1,55.0,8.4,978.4,1.0,16.6,0.002,0.2,0.037,0.009,12.0,3.0
2017052610,0.3584210526315789,13.8,0.0,2.6,48.0,7.5,978.7,0.9,23.0,0.002,0.2,0.04,0.006,11.0,2.0
2017052611,0.3361973684210526,16.0,0.0,2.0,41.0,7.4,978.4,1.0,33.0,0.001,0.2,0.042,0.006,9.0,2.0
2017052612,0.3222631578947368,16.5,0.0,3.4,38.0,7.1,978.5,0.8,32.6,0.001,0.2,0.044,0.006,7.0,1.0
2017052613,0.2300657894736842,18.3,0.0,2.3,34.0,7.1,978.4,0.8,39.8,0.001,0.2,0.048,0.005,4.0,0.0
2017052614,0.1391184210526315,18.0,0.0,2.5,34.0,7.0,978.3,0.4,32.7,0.001,0.2,0.05,0.007,5.0,1.0
2017052615,0.1713815789473684,17.9,0.0,2.5,37.0,7.5,978.6,0.2,28.3,0.001,0.2,0.048,0.011,11.0,0.0
2017052616,0.1254078947368421,18.3,0.0,2.7,36.0,7.5,978.8,0.1,31.3,0.001,0.2,0.043,0.018,21.0,3.0
2017052617,0.0768552631578947,18.0,0.0,3.0,35.0,7.2,979.1,0.0,26.2,0.001,0.2,0.05,0.016,24.0,7.0
2017052618,0.0417105263157894,18.0,0.0,2.4,37.0,7.6,979.4,0.0,23.7,0.001,0.2,0.055,0.014,24.0,7.0
2017052619,0.0130131578947368,17.9,0.0,1.1,41.0,8.4,979.5,0.1,23.1,0.001,0.3,0.057,0.015,36.0,7.0
2017052620,0.0,17.3,0.0,0.6,45.0,8.8,980.1,0.0,20.4,0.002,0.3,0.048,0.023,35.0,10.0
2017052621,0.0,16.4,0.0,0.8,52.0,9.7,980.7,0.0,18.7,0.002,0.4,0.03,0.032,37.0,12.0
2017052622,0.0,15.6,0.0,1.0,55.0,9.7,981.4,0.0,17.7,0.002,0.4,0.027,0.034,29.0,12.0
2017052623,0.0,13.8,0.0,0.5,62.0,9.7,982.0,0.0,14.8,0.003,0.4,0.027,0.031,33.0,12.0
2017052624,0.0,12.7,0.0,0.5,70.0,10.2,982.5,0.0,15.0,0.003,0.3,0.029,0.024,37.0,14.0
2017052701,0.0,12.8,0.0,0.3,68.0,10.0,982.6,0.0,14.8,0.003,0.4,0.024,0.024,39.0,10.0
2017052702,0.0,12.2,0.0,0.4,73.0,10.3,982.5,0.0,14.1,0.002,0.3,0.026,0.016,36.0,10.0
2017052703,0.0,11.5,0.0,0.0,78.0,10.5,982.5,0.0,13.1,0.002,0.3,0.027,0.012,31.0,12.0
2017052704,0.0,10.7,0.0,0.0,83.0,10.6,982.5,0.0,12.5,0.002,0.3,0.017,0.017,26.0,8.0
2017052705,0.0,10.1,0.0,0.0,85.0,10.4,982.7,0.0,12.4,0.002,0.3,0.012,0.019,26.0,9.0
2017052706,0.001078947368421,10.2,0.0,0.2,86.0,10.6,983.2,0.0,12.3,0.002,0.3,0.01,0.018,34.0,19.0
2017052707,0.019,10.0,0.0,0.6,89.0,10.9,983.9,0.3,11.6,0.002,0.3,0.011,0.02,40.0,19.0
2017052708,0.0961184210526315,12.2,0.0,0.8,77.0,10.9,984.5,0.8,13.3,0.003,0.4,0.017,0.022,58.0,24.0
2017052709,0.2126052631578947,15.0,0.0,0.3,64.0,10.9,984.7,1.0,17.7,0.004,0.4,0.03,0.021,66.0,27.0
2017052710,0.31,15.9,0.0,1.3,56.0,10.1,984.7,1.0,25.9,0.005,0.4,0.043,0.018,46.0,22.0
2017052711,0.387828947368421,18.0,0.0,1.3,49.0,10.1,984.3,1.0,34.7,0.004,0.3,0.056,0.013,53.0,20.0
2017052712,0.4350394736842105,20.1,0.0,1.6,41.0,9.6,984.1,1.0,42.2,0.003,0.3,0.062,0.009,45.0,16.0
2017052713,0.324078947368421,21.6,0.0,1.2,38.0,9.7,983.8,1.0,45.8,0.003,0.3,0.067,0.007,36.0,16.0
2017052714,0.3421710526315789,22.8,0.0,1.9,35.0,9.7,983.4,1.0,49.7,0.003,0.3,0.069,0.011,34.0,15.0
2017052715,0.3260789473684211,23.6,0.0,3.0,32.0,9.3,982.9,1.0,51.9,0.002,0.3,0.068,0.01,38.0,14.0
2017052716,0.2914078947368421,24.6,0.0,2.7,30.0,9.2,982.5,0.9,49.2,0.002,0.3,0.07,0.011,34.0,9.0
2017052717,0.2186973684210526,24.0,0.0,2.4,30.0,8.9,982.4,0.9,42.7,0.002,0.3,0.076,0.007,29.0,16.0
2017052718,0.0760657894736842,23.8,0.0,2.2,32.0,9.4,982.4,0.9,38.1,0.002,0.3,0.08,0.011,22.0,11.0
2017052719,0.0227631578947368,23.6,0.0,1.9,32.0,9.3,982.4,0.9,32.5,0.002,0.3,0.079,0.016,25.0,12.0
2017052720,0.0002236842105263,22.2,0.0,1.7,37.0,9.9,982.7,0.9,25.5,0.002,0.4,0.068,0.025,29.0,14.0
2017052721,0.0,19.8,0.0,0.7,47.0,10.8,983.2,0.0,21.7,0.004,0.4,0.064,0.023,36.0,18.0
2017052722,0.0,17.4,0.0,0.5,57.0,11.2,983.9,0.0,19.1,0.004,0.4,0.049,0.03,38.0,19.0
2017052723,0.0,16.4,0.0,0.6,61.0,11.3,984.6,0.0,17.6,0.003,0.3,0.049,0.021,34.0,18.0
2017052724,0.0,15.1,0.0,0.2,67.0,11.5,984.9,0.0,16.1,0.004,0.4,0.043,0.023,30.0,16.0
2017052801,0.0,13.8,0.0,0.5,73.0,11.5,985.0,0.0,15.2,0.003,0.4,0.03,0.024,35.0,17.0
2017052802,0.0,12.7,0.0,0.0,80.0,11.7,985.0,0.0,14.1,0.002,0.4,0.027,0.019,47.0,20.0
2017052803,0.0,12.0,0.0,0.0,86.0,12.0,985.2,0.0,13.3,0.002,0.4,0.025,0.018,40.0,26.0
2017052804,0.0,10.8,0.0,0.0,92.0,11.9,985.4,0.0,12.4,0.002,0.4,0.021,0.016,36.0,24.0
2017052805,0.0,10.1,0.0,0.0,93.0,11.5,985.7,0.0,11.8,0.002,0.4,0.02,0.013,33.0,20.0
2017052806,0.0018815789473684,9.6,0.0,0.0,95.0,11.3,986.0,0.0,11.2,0.002,0.4,0.015,0.014,33.0,21.0
2017052807,0.0290921052631578,9.7,0.0,0.0,95.0,11.4,986.0,0.3,11.8,0.001,0.4,0.014,0.016,36.0,26.0
2017052808,0.1008421052631578,12.4,0.0,0.3,84.0,12.0,986.3,0.7,14.7,0.002,0.4,0.022,0.014,37.0,24.0
2017052809,0.1924868421052631,13.3,0.0,0.4,77.0,11.7,986.5,1.0,19.2,0.002,0.3,0.032,0.013,38.0,25.0
2017052810,0.274,17.7,0.0,0.8,63.0,12.7,986.1,1.0,26.6,0.003,0.3,0.049,0.011,33.0,22.0
2017052811,0.2945,21.1,0.0,0.7,46.0,11.5,985.7,1.0,34.1,0.002,0.3,0.056,0.012,36.0,20.0
2017052812,0.3729342105263158,21.6,0.0,1.0,40.0,10.3,985.4,0.9,40.6,0.002,0.3,0.071,0.01,40.0,22.0
2017052813,0.3825789473684211,24.8,0.0,1.2,33.0,10.3,984.9,1.0,45.3,0.003,0.3,0.087,0.009,36.0,15.0
2017052814,0.3685657894736842,25.4,0.0,2.7,31.0,10.0,983.7,1.0,47.5,0.003,0.4,0.09,0.009,39.0,19.0
2017052815,0.3471973684210526,26.6,0.0,2.5,31.0,10.7,982.8,1.0,49.4,0.003,0.4,0.096,0.008,43.0,23.0
2017052816,0.2840131578947368,26.5,0.0,3.9,32.0,11.0,982.1,1.0,46.3,0.003,0.4,0.098,0.01,50.0,25.0
2017052817,0.1915131578947368,26.7,0.0,3.8,32.0,11.2,981.6,1.0,42.6,0.004,0.4,0.101,0.01,58.0,23.0
2017052818,0.0829342105263157,26.7,0.0,3.6,35.0,12.2,980.9,1.0,38.1,0.004,0.4,0.1,0.01,60.0,30.0
2017052819,0.0269342105263157,26.3,0.0,2.2,36.0,12.3,980.7,0.9,32.1,0.004,0.5,0.094,0.012,59.0,31.0
2017052820,0.0005394736842105,25.7,0.0,2.0,38.0,12.5,980.5,0.7,27.0,0.004,0.5,0.091,0.012,65.0,33.0
2017052821,0.0,24.6,0.0,1.5,43.0,13.2,981.4,0.0,23.7,0.004,0.5,0.085,0.013,67.0,36.0
2017052822,0.0,23.6,0.0,1.8,49.0,14.2,982.1,0.0,22.2,0.004,0.5,0.084,0.01,68.0,37.0
2017052823,0.0,22.7,0.0,2.5,54.0,14.9,982.8,0.0,21.2,0.004,0.5,0.084,0.008,67.0,38.0
2017052824,0.0,21.6,0.0,1.7,59.0,15.2,983.4,0.0,20.1,0.004,0.5,0.086,0.006,70.0,40.0
2017052901,0.0,20.5,0.0,1.8,63.0,15.2,983.6,0.0,19.3,0.003,0.5,0.084,0.005,74.0,42.0
2017052902,0.0,19.4,0.0,1.8,69.0,15.5,984.0,0.0,18.5,0.003,0.5,0.075,0.006,70.0,42.0
2017052903,0.0,18.7,0.0,1.0,73.0,15.7,984.3,0.0,17.6,0.003,0.5,0.063,0.007,68.0,46.0
2017052904,0.0,16.9,0.0,0.1,80.0,15.4,984.4,0.0,16.4,0.002,0.6,0.054,0.009,74.0,48.0
2017052905,0.0,15.7,0.0,0.3,87.0,15.5,984.4,0.0,15.6,0.002,0.5,0.043,0.011,76.0,48.0
2017052906,0.0023026315789473,14.8,0.0,0.0,92.0,15.5,984.8,0.0,14.9,0.002,0.6,0.033,0.017,76.0,46.0
2017052907,0.0316710526315789,14.8,0.0,0.0,93.0,15.6,985.6,0.0,15.6,0.002,0.5,0.021,0.024,72.0,46.0
2017052908,0.0925263157894736,16.5,0.0,0.2,84.0,15.7,985.9,0.1,18.1,0.002,0.6,0.024,0.029,82.0,46.0
2017052909,0.1857763157894736,18.7,0.0,0.4,71.0,15.3,986.0,1.0,22.7,0.002,0.5,0.05,0.017,88.0,46.0
2017052910,0.2781710526315789,21.2,0.0,0.7,59.0,14.8,985.8,1.0,29.9,0.004,0.6,0.07,0.013,71.0,37.0
2017052911,0.3502631578947368,22.0,0.0,0.9,58.0,15.3,985.1,1.0,37.7,0.004,0.6,0.081,0.013,72.0,42.0
2017052912,0.3855131578947368,24.6,0.0,1.6,50.0,15.4,984.5,1.0,44.8,0.005,0.6,0.093,0.011,73.0,42.0
2017052913,0.3945394736842105,26.7,0.0,1.6,44.0,15.4,984.0,1.0,49.9,0.004,0.6,0.097,0.009,76.0,40.0
2017052914,0.3833815789473684,28.7,0.0,1.3,37.0,14.5,983.1,1.0,53.6,0.004,0.5,0.105,0.011,84.0,38.0
2017052915,0.3456973684210526,28.8,0.0,2.9,38.0,15.0,982.6,1.0,52.6,0.004,0.6,0.118,0.012,83.0,36.0
2017052916,0.28075,29.3,0.0,3.0,37.0,15.0,982.3,1.0,50.1,0.004,0.6,0.133,0.015,83.0,42.0
2017052917,0.1892763157894736,29.3,0.0,3.5,37.0,15.0,982.0,1.0,45.9,0.004,0.6,0.131,0.017,88.0,45.0
2017052918,0.0898552631578947,29.3,0.0,2.9,38.0,15.5,981.6,1.0,40.7,0.005,0.6,0.125,0.02,89.0,46.0
2017052919,0.0215526315789473,28.6,0.0,2.5,40.0,15.6,981.6,1.0,34.8,0.006,0.7,0.109,0.021,93.0,42.0
2017052920,0.0002236842105263,27.5,0.0,2.0,42.0,15.4,981.8,0.6,29.4,0.006,0.6,0.096,0.017,76.0,38.0
2017052921,0.0,26.3,0.0,1.6,46.0,15.7,982.4,0.0,25.8,0.005,0.6,0.085,0.016,73.0,34.0
2017052922,0.0,25.9,0.0,2.3,48.0,16.0,982.9,0.0,24.3,0.004,0.5,0.077,0.015,71.0,32.0
2017052923,0.0,24.8,0.0,1.7,50.0,15.6,983.4,0.0,23.0,0.004,0.5,0.069,0.014,74.0,39.0
2017052924,0.0,22.4,0.0,0.7,58.0,15.7,983.8,0.0,21.5,0.003,0.5,0.066,0.013,74.0,38.0
2017053001,0.0,20.8,0.0,0.1,67.0,16.4,983.6,0.0,20.4,0.003,0.6,0.049,0.018,78.0,38.0
2017053002,0.0,19.7,0.0,0.1,72.0,16.5,983.4,0.0,19.1,0.003,0.6,0.055,0.011,70.0,41.0
2017053003,0.0,18.4,0.0,0.4,80.0,16.8,983.2,0.0,18.3,0.002,0.5,0.059,0.008,67.0,36.0
2017053004,0.0,17.5,0.0,0.1,83.0,16.5,983.2,0.0,17.4,0.002,0.5,0.051,0.009,66.0,38.0
2017053005,0.0,16.9,0.0,0.0,87.0,16.7,983.5,0.0,16.6,0.002,0.6,0.05,0.011,71.0,44.0
2017053006,0.0001710526315789,16.0,0.0,0.0,91.0,16.5,983.7,0.0,15.9,0.002,0.6,0.037,0.018,63.0,38.0
2017053007,0.0201052631578947,15.5,0.0,0.0,93.0,16.3,984.2,0.0,15.9,0.002,0.6,0.014,0.027,70.0,43.0
2017053008,0.0778947368421052,15.9,0.0,0.1,91.0,16.4,984.5,0.0,18.0,0.003,0.6,0.023,0.028,84.0,46.0
2017053009,0.1638421052631579,18.8,0.0,0.3,76.0,16.4,984.7,0.9,22.4,0.003,0.6,0.042,0.028,89.0,52.0
2017053010,0.2687368421052631,22.1,0.0,0.8,61.0,16.2,984.6,1.0,28.9,0.004,0.5,0.078,0.017,79.0,42.0
2017053011,0.2949473684210526,25.6,0.0,1.0,43.0,14.0,984.0,1.0,39.3,0.005,0.5,0.098,0.01,78.0,40.0
2017053012,0.3129342105263158,25.6,0.0,1.6,37.0,12.1,983.3,1.0,41.6,0.004,0.5,0.102,0.011,72.0,35.0
2017053013,0.2950263157894737,26.5,0.0,3.4,34.0,11.7,982.6,1.0,43.5,0.004,0.5,0.101,0.01,64.0,39.0
2017053014,0.3168552631578947,27.9,0.0,2.2,32.0,11.9,981.9,0.5,45.8,0.003,0.5,0.102,0.011,67.0,36.0
2017053015,0.2425,27.7,0.0,2.9,33.0,12.2,981.3,0.9,45.0,0.003,0.5,0.108,0.013,67.0,36.0
2017053016,0.2471973684210526,28.0,0.0,3.3,31.0,11.6,981.1,0.6,44.1,0.003,0.4,0.098,0.012,59.0,35.0
2017053017,0.1744210526315789,28.4,0.0,2.2,32.0,12.4,980.5,1.0,42.3,0.003,0.4,0.092,0.014,64.0,28.0
2017053018,0.0979868421052631,28.1,0.0,3.0,31.0,11.7,980.0,1.0,38.8,0.002,0.3,0.087,0.013,46.0,24.0
2017053019,0.0370263157894736,27.6,0.0,3.3,32.0,11.8,979.5,0.9,34.3,0.002,0.4,0.077,0.018,47.0,26.0
2017053020,0.0021315789473684,26.8,0.0,2.1,34.0,11.9,979.5,0.9,29.1,0.004,0.4,0.074,0.02,39.0,18.0
2017053021,0.0,25.0,0.0,0.6,39.0,12.3,979.9,0.0,24.7,0.004,0.5,0.054,0.036,44.0,19.0
2017053022,0.0,22.1,0.0,0.6,51.0,13.5,980.2,0.0,21.9,0.002,0.4,0.051,0.028,50.0,21.0
2017053023,0.0,20.5,0.0,0.4,57.0,13.7,980.4,0.0,20.1,0.002,0.4,0.057,0.02,44.0,23.0
2017053024,0.0,19.1,0.0,0.2,62.0,13.7,980.2,0.0,18.8,0.002,0.4,0.044,0.023,34.0,20.0
2017053101,0.0,17.8,0.0,0.0,68.0,13.8,979.8,0.0,17.4,0.003,0.4,0.035,0.02,40.0,24.0
2017053102,0.0,16.9,0.0,0.0,74.0,14.2,979.4,0.0,16.6,0.002,0.4,0.033,0.017,53.0,26.0
2017053103,0.0,15.4,0.0,0.2,80.0,13.9,979.2,0.0,15.9,0.002,0.4,0.033,0.015,48.0,33.0
2017053104,0.0,14.5,0.0,0.0,84.0,13.8,978.9,0.0,15.3,0.003,0.4,0.028,0.014,45.0,32.0
2017053105,0.0,14.0,0.0,0.0,87.0,13.8,979.0,0.0,15.7,0.002,0.4,0.023,0.016,47.0,30.0
2017053106,0.0015657894736842,13.8,0.0,0.0,87.0,13.7,979.3,0.0,15.2,0.002,0.4,0.02,0.017,48.0,29.0
2017053107,0.0300921052631578,14.0,0.0,0.0,88.0,14.0,979.4,0.0,16.0,0.002,0.4,0.019,0.021,44.0,29.0
2017053108,0.0756315789473684,15.0,0.0,0.1,84.0,14.3,979.2,0.0,18.2,0.002,0.4,0.022,0.027,50.0,30.0
2017053109,0.1174078947368421,16.5,0.0,0.1,74.0,13.8,979.0,0.0,21.8,0.002,0.4,0.033,0.025,56.0,33.0
2017053110,0.1948157894736842,18.4,0.0,0.3,68.0,14.3,978.3,0.0,26.7,0.003,0.4,0.039,0.026,61.0,27.0
2017053111,0.2682105263157894,21.6,0.0,0.8,53.0,13.7,977.3,0.7,32.2,0.004,0.4,0.043,0.026,63.0,24.0
2017053112,0.3861710526315789,23.6,0.0,1.3,48.0,13.9,976.4,0.5,40.6,0.004,0.4,0.058,0.023,51.0,20.0
2017053113,0.3540657894736842,26.5,0.0,1.2,35.0,12.0,975.6,1.0,48.3,0.003,0.4,0.08,0.015,50.0,22.0
2017053114,0.3583552631578947,27.9,0.0,2.0,30.0,11.2,974.5,1.0,52.6,0.003,0.4,0.096,0.014,44.0,20.0
2017053115,0.2858157894736842,28.7,0.0,2.6,28.0,10.9,973.6,1.0,54.4,0.003,0.4,0.093,0.018,45.0,24.0
2017053116,0.2119473684210526,27.9,0.0,2.6,31.0,11.6,972.8,1.0,46.9,0.003,0.4,0.105,0.013,52.0,28.0
2017053117,0.1290263157894736,28.6,0.0,2.5,29.0,11.3,972.1,0.7,43.8,0.004,0.4,0.112,0.018,49.0,28.0
2017053118,0.0869605263157894,27.1,0.0,3.6,33.0,11.8,972.1,0.5,35.4,0.004,0.4,0.109,0.022,67.0,36.0
2017053119,0.0326710526315789,26.6,0.0,2.5,35.0,12.1,972.0,0.6,33.6,0.004,0.4,0.1,0.021,60.0,38.0
2017053120,0.0009342105263157,25.6,0.0,2.2,38.0,12.4,972.3,0.5,28.2,0.004,0.4,0.082,0.029,57.0,30.0
2017053121,0.0,24.4,0.0,0.8,42.0,12.8,972.5,0.0,24.4,0.003,0.5,0.066,0.032,57.0,28.0
2017053122,0.0,21.8,0.0,0.1,51.0,13.3,972.9,0.0,21.9,0.003,0.5,0.047,0.04,53.0,30.0
2017053123,0.0,19.8,0.0,0.0,59.0,13.6,973.2,0.0,20.4,0.003,0.5,0.041,0.034,59.0,33.0
2017053124,0.0,18.8,0.0,0.5,65.0,14.0,973.5,0.0,19.5,0.003,0.5,0.033,0.033,58.0,28.0
2017060101,0.0,18.3,0.0,0.2,68.0,14.2,973.7,0.0,19.1,0.002,0.5,0.031,0.03,54.0,30.0
2017060102,0.0,17.4,0.0,0.0,73.0,14.5,973.1,0.0,18.6,0.002,0.5,0.031,0.024,64.0,32.0
2017060103,0.0,16.9,0.0,0.0,76.0,14.6,973.0,0.0,17.6,0.003,0.5,0.03,0.019,53.0,39.0
2017060104,0.0,17.0,0.0,0.3,76.0,14.7,972.8,0.0,18.0,0.003,0.5,0.023,0.019,54.0,39.0
2017060105,0.0,16.3,0.0,0.5,80.0,14.8,972.5,0.0,17.7,0.003,0.5,0.022,0.02,56.0,38.0
2017060106,0.0046973684210526,16.2,0.0,0.5,82.0,15.1,972.7,0.0,18.2,0.003,0.5,0.024,0.019,60.0,41.0
2017060107,0.0258947368421052,16.1,0.0,0.4,82.0,15.0,972.5,0.0,17.9,0.002,0.5,0.019,0.024,62.0,41.0
2017060108,0.0535,17.5,0.0,0.0,77.0,15.4,972.6,0.0,20.4,0.003,0.5,0.012,0.033,64.0,35.0
2017060109,0.0695921052631578,18.3,0.0,0.1,74.0,15.5,972.5,0.0,22.7,0.004,0.5,0.018,0.026,70.0,41.0
2017060110,0.0566842105263157,18.5,0.0,0.9,76.0,16.1,972.4,0.1,21.2,0.003,0.4,0.038,0.015,73.0,42.0
2017060111,0.3232105263157894,18.5,2.5,0.7,90.0,19.1,972.2,0.0,23.5,0.003,0.4,0.046,0.011,49.0,32.0
2017060112,0.106578947368421,21.4,0.0,0.6,77.0,19.5,971.3,0.7,28.8,0.002,0.5,0.04,0.019,46.0,26.0
2017060113,0.0007368421052631,19.4,2.9,1.1,88.0,19.7,971.0,0.1,22.3,0.002,0.5,0.044,0.02,48.0,31.0
2017060114,0.0158947368421052,18.2,1.4,0.5,93.0,19.4,971.3,0.0,20.8,0.002,0.5,0.041,0.02,32.0,20.0
2017060115,0.101328947368421,17.4,0.5,1.3,94.0,18.6,971.0,0.0,21.7,0.002,0.5,0.036,0.023,34.0,19.0
2017060116,0.2006184210526315,17.8,0.0,1.0,90.0,18.3,970.1,0.1,22.1,0.002,0.5,0.067,0.014,40.0,31.0
2017060117,0.0932763157894737,18.7,0.0,1.4,79.0,16.9,969.5,0.5,24.6,0.003,0.4,0.066,0.012,41.0,31.0
2017060118,0.0205394736842105,18.7,0.7,2.3,83.0,17.8,970.2,0.0,21.5,0.002,0.4,0.056,0.014,52.0,25.0
2017060119,0.0173026315789473,17.9,2.8,1.0,96.0,19.6,969.7,0.0,20.7,0.002,0.4,0.044,0.022,47.0,17.0
2017060120,0.0001052631578947,16.8,0.3,1.7,96.0,18.3,969.7,0.0,20.0,0.002,0.4,0.047,0.018,45.0,18.0
2017060121,0.0,15.8,0.0,0.9,96.0,17.2,970.4,0.0,18.8,0.002,0.4,0.043,0.018,42.0,16.0
2017060122,0.0,15.1,0.0,0.0,96.0,16.4,971.1,0.0,17.3,0.002,0.4,0.039,0.01,38.0,14.0
2017060123,0.0,15.7,0.0,1.2,97.0,17.3,972.6,0.0,17.4,0.002,0.4,0.036,0.01,37.0,17.0
2017060124,0.0,14.8,0.0,1.0,85.0,14.2,973.5,0.0,16.7,0.002,0.4,0.032,0.01,28.0,15.0
2017060201,0.0,14.1,0.0,0.0,83.0,13.3,973.9,0.0,15.1,0.002,0.4,0.028,0.006,27.0,14.0
2017060202,0.0,12.5,0.0,0.9,94.0,13.6,974.3,0.0,14.3,0.001,0.3,0.029,0.005,26.0,10.0
2017060203,0.0,12.2,0.0,1.2,97.0,13.7,974.6,0.0,13.5,0.001,0.3,0.029,0.005,16.0,8.0
2017060204,0.0,11.3,0.0,0.3,97.0,12.9,974.9,0.0,13.0,0.001,0.3,0.024,0.005,11.0,6.0
2017060205,0.0,10.8,0.0,0.1,98.0,12.6,974.7,0.0,12.9,0.001,0.4,0.016,0.009,18.0,8.0
2017060206,0.0006315789473684,11.4,0.0,0.4,98.0,13.1,974.9,0.0,13.6,0.002,0.4,0.012,0.011,15.0,8.0
2017060207,0.0238815789473684,11.1,0.0,0.6,98.0,12.9,975.5,0.0,13.9,0.002,0.4,0.01,0.013,20.0,8.0
2017060208,0.0773947368421052,11.6,0.0,0.1,98.0,13.3,975.9,0.0,14.9,0.002,0.4,0.013,0.014,25.0,13.0
2017060209,0.1713684210526315,11.9,0.0,0.5,96.0,13.3,976.6,0.0,16.5,0.002,0.4,0.024,0.014,29.0,8.0
2017060210,0.3229736842105263,14.5,0.0,0.5,85.0,14.0,977.2,0.1,21.2,0.002,0.3,0.041,0.009,27.0,7.0
2017060211,0.3973421052631579,18.3,0.0,0.4,69.0,14.5,976.7,1.0,26.0,0.002,0.3,0.045,0.01,19.0,6.0
2017060212,0.4336578947368421,19.3,0.0,1.1,41.0,9.2,976.2,1.0,29.9,0.002,0.3,0.049,0.01,16.0,6.0
2017060213,0.441828947368421,23.5,0.0,0.9,39.0,11.2,976.4,1.0,33.0,0.002,0.3,0.053,0.009,14.0,8.0
2017060214,0.443328947368421,24.2,0.0,2.0,36.0,10.8,976.0,1.0,35.3,0.002,0.2,0.056,0.011,19.0,5.0
2017060215,0.3784473684210526,21.5,0.0,1.7,36.0,9.2,975.7,0.6,28.4,0.002,0.2,0.062,0.013,14.0,5.0
2017060216,0.3116447368421052,23.6,0.0,1.2,32.0,9.3,975.4,1.0,34.3,0.001,0.2,0.066,0.015,17.0,7.0
2017060217,0.2257631578947368,24.4,0.0,1.8,27.0,8.2,974.8,1.0,34.0,0.002,0.3,0.07,0.018,20.0,5.0
2017060218,0.1034473684210526,24.2,0.0,1.6,24.0,7.2,974.7,1.0,31.4,0.002,0.3,0.07,0.024,20.0,8.0
2017060219,0.0254605263157894,23.4,0.0,1.1,28.0,8.0,974.3,1.0,27.3,0.002,0.3,0.063,0.028,35.0,16.0
2017060220,0.0004342105263157,22.1,0.0,3.2,33.0,8.7,975.2,0.9,22.7,0.002,0.4,0.048,0.027,46.0,16.0
2017060221,0.0,21.2,0.0,2.8,36.0,9.0,976.0,0.0,20.2,0.002,0.4,0.04,0.03,43.0,10.0
2017060222,0.0,20.2,0.0,1.7,41.0,9.7,976.8,0.0,19.5,0.004,0.3,0.037,0.026,44.0,11.0
2017060223,0.0,19.1,0.0,0.6,47.0,10.4,977.4,0.0,19.0,0.003,0.3,0.038,0.019,40.0,10.0
2017060224,0.0,19.3,0.0,1.7,43.0,9.5,977.6,0.0,18.1,0.003,0.3,0.032,0.017,30.0,8.0
2017060301,0.0,18.7,0.0,1.9,46.0,9.9,977.9,0.0,17.8,0.002,0.3,0.03,0.015,27.0,6.0
2017060302,0.0,16.9,0.1,1.0,55.0,10.5,977.7,0.0,17.0,0.002,0.3,0.029,0.011,28.0,6.0
2017060303,0.0,16.1,0.0,0.5,64.0,11.6,977.8,0.0,16.9,0.002,0.3,0.029,0.01,21.0,7.0
2017060304,0.0,16.7,0.0,2.0,51.0,9.7,977.7,0.0,15.7,0.002,0.3,0.03,0.008,21.0,6.0
2017060305,0.0,16.9,0.0,2.3,47.0,9.0,978.3,0.0,15.2,0.003,0.3,0.027,0.011,19.0,6.0
2017060306,0.0014342105263157,16.1,0.0,1.3,52.0,9.5,978.3,0.0,14.6,0.003,0.3,0.025,0.013,20.0,8.0
2017060307,0.0181842105263157,15.5,0.0,1.0,57.0,10.0,979.0,0.3,14.3,0.003,0.3,0.024,0.013,25.0,13.0
2017060308,0.0827499999999999,16.1,0.0,0.5,58.0,10.6,978.9,0.9,15.0,0.004,0.3,0.026,0.012,27.0,8.0
2017060309,0.1959342105263158,17.1,0.0,1.5,52.0,10.1,979.1,1.0,17.5,0.003,0.3,0.032,0.011,29.0,6.0
2017060310,0.263828947368421,18.9,0.0,1.6,48.0,10.4,978.9,1.0,23.9,0.003,0.3,0.037,0.011,27.0,6.0
2017060311,0.2921052631578947,21.3,0.0,1.5,43.0,10.9,979.0,0.9,28.7,0.002,0.3,0.045,0.009,28.0,9.0
2017060312,0.2652236842105263,19.4,0.0,2.2,42.0,9.4,978.8,0.7,26.9,0.002,0.3,0.05,0.008,24.0,9.0
2017060313,0.3374999999999999,21.6,0.0,1.5,35.0,9.0,978.4,0.5,35.8,0.002,0.3,0.053,0.007,24.0,10.0
2017060314,0.3202631578947368,21.3,0.0,2.9,33.0,8.3,978.4,0.8,31.8,0.002,0.3,0.052,0.009,19.0,10.0
2017060315,0.2896315789473684,21.8,0.0,2.2,33.0,8.5,978.1,0.5,33.2,0.002,0.3,0.054,0.009,19.0,8.0
2017060316,0.3509736842105263,22.9,0.0,1.3,28.0,7.8,977.7,0.6,35.5,0.002,0.3,0.059,0.009,25.0,10.0
2017060317,0.1707631578947368,23.2,0.0,2.8,29.0,8.2,977.6,1.0,36.5,0.002,0.3,0.063,0.009,23.0,7.0
2017060318,0.0755657894736842,22.5,0.0,3.2,31.0,8.4,977.7,0.5,29.2,0.002,0.3,0.062,0.013,18.0,6.0
2017060319,0.0399868421052631,22.9,0.0,2.7,32.0,8.9,977.8,0.6,28.4,0.002,0.3,0.065,0.016,30.0,9.0
2017060320,0.0021973684210526,21.8,0.0,2.0,33.0,8.5,978.6,0.9,23.3,0.002,0.3,0.055,0.016,37.0,14.0
