,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
686,,,,,10.0,,,9.0,9.0,9.0,9.0,9.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,9.0,9.0,9.0,,10.0,,8.0,10.0,3.0,7.0,10.0
687,,,,,10.0,,,2.0,2.0,2.0,2.0,2.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,6.0,6.0,6.0,,10.0,,7.0,10.0,2.0,6.0,10.0
688,,,,,10.0,,,2.0,2.0,2.0,2.0,2.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,9.0,9.0,9.0,,10.0,,7.0,10.0,2.0,6.0,10.0
689,,,,,10.0,,,2.0,2.0,2.0,2.0,2.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,1.0,1.0,1.0,,10.0,,7.0,10.0,2.0,6.0,10.0
690,,,,,10.0,,,3.0,3.0,3.0,3.0,3.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,1.0,1.0,1.0,,10.0,,6.0,10.0,2.0,6.0,10.0
691,,,,,10.0,,,3.0,3.0,3.0,3.0,3.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,1.0,1.0,1.0,,10.0,,6.0,10.0,2.0,6.0,1.0
692,,,,,10.0,,,3.0,3.0,3.0,3.0,3.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,1.0,1.0,1.0,,10.0,,8.0,10.0,1.0,6.0,8.0
693,,,,,10.0,,,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,1.0,1.0,1.0,,10.0,,2.0,10.0,5.0,6.0,10.0
694,,,,,10.0,,,3.0,3.0,3.0,3.0,3.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,2.0,2.0,2.0,,10.0,,2.0,10.0,1.0,5.0,8.0
695,,,,,10.0,,,3.0,3.0,3.0,3.0,3.0,,17.0,17.0,17.0,,,,17.0,,,,,,,,2.0,2.0,2.0,,10.0,,2.0,17.0,2.0,6.0,8.0
696,,,,,10.0,,,10.0,10.0,10.0,10.0,10.0,,28.0,28.0,28.0,,,,28.0,,,,,,,,2.0,2.0,2.0,,10.0,,2.0,28.0,10.0,9.0,11.0
697,,,,,10.0,,,7.0,7.0,7.0,7.0,7.0,,18.0,18.0,18.0,,,,18.0,,,,,,,,3.0,3.0,3.0,,10.0,,1.0,18.0,2.0,13.0,7.0
698,,,,,10.0,,,7.0,7.0,7.0,7.0,7.0,,3.0,3.0,3.0,,,,3.0,,,,,,,,4.0,4.0,4.0,,10.0,,3.0,3.0,3.0,13.0,7.0
699,,,,,10.0,,,7.0,7.0,7.0,7.0,7.0,,6.0,6.0,6.0,,,,6.0,,,,,,,,4.0,4.0,4.0,,10.0,,4.0,6.0,6.0,7.0,5.0
700,,,,,10.0,,,10.0,10.0,10.0,10.0,10.0,,4.0,4.0,4.0,,,,4.0,,,,,,,,6.0,6.0,6.0,,10.0,,10.0,4.0,5.0,8.0,5.0
701,,,,,10.0,,,10.0,10.0,10.0,10.0,10.0,,5.0,5.0,5.0,,,,5.0,,,,,,,,6.0,6.0,6.0,,10.0,,5.0,5.0,6.0,8.0,4.0
702,,,,,10.0,,,10.0,10.0,10.0,10.0,10.0,,5.0,5.0,5.0,,,,5.0,,,,,,,,6.0,6.0,6.0,,10.0,,7.0,5.0,10.0,8.0,7.0
703,,,,,10.0,,,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,6.0,6.0,6.0,,10.0,,9.0,10.0,9.0,8.0,8.0
704,,,,,8.0,,,,,,,,,7.0,7.0,7.0,,,,7.0,,,,,,,,7.0,7.0,7.0,,8.0,,7.0,7.0,9.0,10.0,10.0
705,,,,,7.0,,,,,,,,,6.0,6.0,6.0,,,,6.0,,,,,,,,7.0,7.0,7.0,,7.0,,6.0,6.0,10.0,12.0,9.0
706,,,,,7.0,,,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,7.0,7.0,7.0,,7.0,,9.0,10.0,11.0,,9.0
707,,,,,10.0,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,8.0,8.0,8.0,,10.0,,8.0,10.0,9.0,,9.0
708,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,10.0,,9.0,,9.0,,10.0
709,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,10.0,,9.0,,10.0,,11.0
710,,,,,10.0,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,9.0,9.0,9.0,,10.0,,10.0,10.0,10.0,17.0,13.0
711,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,11.0,,9.0,,13.0
712,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,12.0,,10.0,,13.0
713,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,12.0,,10.0,,12.0
714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,11.0
715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,47.0,47.0,,,,,,,,
729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,,,,,,,,
731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,
732,,,,,,,,,,,,,,36.0,36.0,36.0,,,,36.0,,,,,,,,,,,,,,35.0,36.0,,,
733,,,,,35.0,,,,,,,,,35.0,35.0,35.0,,,,35.0,,,,,,,,,,,,35.0,,,35.0,,,
734,,,,,35.0,,,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,46.0,46.0,46.0,,35.0,,,,,,
735,,,,,35.0,,,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,45.0,45.0,45.0,,35.0,,47.0,,,,
736,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,43.0,43.0,43.0,,,,43.0,,,,
737,,,,,,,,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,35.0,35.0,35.0,,,,42.0,,,,
738,,,,,,,,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,35.0,35.0,35.0,,,,35.0,,33.0,44.0,34.0
739,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,66.0,66.0,66.0,,,,35.0,,32.0,64.0,33.0
740,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,68.0,68.0,68.0,,67.0,,65.0,,34.0,35.0,33.0
741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.0,32.0
742,,,,,68.0,,,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,68.0,,61.0,,,66.0,73.0
743,,,,,,,,32.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,63.0,
744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,,,,,,,,,,,,,11.0,11.0,11.0,,,,11.0,,,,,,,,,,,,,,,11.0,,,
746,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,55.0,,,,,,58.0,,59.0
747,,,,,,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,11.0,11.0,11.0,,,,,10.0,10.0,,
748,,,,,12.0,,,,,,,,,14.0,14.0,14.0,,,,14.0,,,,,,,,9.0,9.0,9.0,,12.0,,,14.0,48.0,,
749,,,,,13.0,,,,,,,,,11.0,11.0,11.0,,,,11.0,,,,,,,,14.0,14.0,14.0,,13.0,,10.0,11.0,34.0,,50.0
750,,,,,35.0,,,29.0,29.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,12.0,12.0,12.0,,35.0,,9.0,,20.0,,35.0
751,,,,,13.0,,,47.0,47.0,47.0,47.0,47.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,10.0,10.0,10.0,,13.0,,11.0,10.0,29.0,46.0,32.0
752,,,,,10.0,,,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,9.0,9.0,9.0,,10.0,,11.0,,35.0,30.0,11.0
753,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,8.0,,35.0,10.0,10.0
754,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,7.0,,13.0,12.0,
755,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,7.0,,12.0,11.0,10.0
756,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,12.0,,5.0,11.0,8.0
757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,7.0,,11.0
758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,14.0
759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,,,,,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,,,,,,,,10.0,,,
783,,,,,,,,,,,,,,9.0,9.0,9.0,,,,9.0,,,,,,,,,,,,,,,9.0,,,
784,,,,,10.0,,,,,,,,,9.0,9.0,9.0,,,,9.0,,,,,,,,12.0,12.0,12.0,,10.0,,,9.0,,,
785,,,,,9.0,,,,,,,,,7.0,7.0,7.0,,,,7.0,,,,,,,,12.0,12.0,12.0,,9.0,,,7.0,,,
786,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,8.0,,,,,,
787,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,8.0,,,,,,
788,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,,7.0,,,,,,
789,,,,,7.0,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,7.0,7.0,7.0,,7.0,,,10.0,,,
790,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,7.0,,,,,,
791,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,6.0,,8.0,,,,
792,,,,,8.0,,,,,,,,,8.0,8.0,8.0,,,,8.0,,,,,,,,7.0,7.0,7.0,,8.0,,8.0,8.0,,,
793,,,,,7.0,,,,,,,,,8.0,8.0,8.0,,,,8.0,,,,,,,,8.0,8.0,8.0,,7.0,,8.0,8.0,,,73.0
794,,,,,8.0,,,,,,,,,8.0,8.0,8.0,,,,8.0,,,,,,,,8.0,8.0,8.0,,8.0,,8.0,8.0,,,
795,,,,,10.0,,,,,,,,,8.0,8.0,8.0,,,,8.0,,,,,,,,8.0,8.0,8.0,,10.0,,10.0,8.0,,,
796,,,,,10.0,,,,,,,,,9.0,9.0,9.0,,,,9.0,,,,,,,,8.0,8.0,8.0,,10.0,,9.0,9.0,,,
797,,,,,10.0,,,,,,,,,9.0,9.0,9.0,,,,9.0,,,,,,,,10.0,10.0,10.0,,10.0,,9.0,9.0,,,
798,,,,,10.0,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,10.0,10.0,10.0,,10.0,,9.0,10.0,,,
799,,,,,,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,10.0,10.0,10.0,,,,,10.0,40.0,,
800,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,47.0,,
801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,
802,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,39.0,,
803,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,41.0,,
804,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,7.0,,,,41.0,,
805,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,8.0,,,,34.0,,34.0
806,,,,,,,,,,,,,,7.0,7.0,7.0,,,,7.0,,,,,,,,9.0,9.0,9.0,,,,,7.0,34.0,,34.0
807,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,57.0,,34.0,,39.0
808,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,57.0,,10.0,,33.0
809,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,35.0,,34.0,,36.0
810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,29.0,,31.0
811,,,,,,,,48.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,54.0,,29.0,52.0,36.0
812,,,,,,,,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,52.0,,29.0,50.0,37.0
813,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,35.0,,31.0,,35.0
814,,,,,,,,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,49.0,37.0
815,,,,,,,,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,,32.0
816,,,,,,,,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,29.0,,25.0
817,,,,,,,,29.0,29.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,46.0,24.0
818,,,,,,,,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,21.0,42.0,24.0
819,,,,,,,,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,40.0,,25.0,,26.0
820,,,,,,,,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,21.0,,25.0
821,,,,,,,,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,,23.0
822,,,,,,,,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,,24.0
823,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,30.0,30.0,30.0,,,,31.0,,20.0,,23.0
824,,,,,12.0,,,10.0,10.0,10.0,10.0,10.0,,35.0,35.0,35.0,,,,35.0,,,,,,,,29.0,29.0,29.0,,12.0,,31.0,35.0,10.0,,32.0
825,,,,,35.0,,,10.0,10.0,10.0,10.0,10.0,,35.0,35.0,35.0,,,,35.0,,,,,,,,27.0,27.0,27.0,,35.0,,30.0,35.0,10.0,31.0,36.0
826,,,,,35.0,,,,,,,,,35.0,35.0,35.0,,,,35.0,,,,,,,,26.0,26.0,26.0,,35.0,,10.0,35.0,19.0,,18.0
827,,,,,35.0,,,23.0,23.0,23.0,23.0,23.0,,35.0,35.0,35.0,,,,35.0,,,,,,,,25.0,25.0,25.0,,35.0,,29.0,35.0,18.0,,19.0
828,,,,,26.0,,,24.0,24.0,24.0,24.0,24.0,,25.0,25.0,25.0,,,,25.0,,,,,,,,20.0,20.0,20.0,,26.0,,10.0,25.0,19.0,,19.0
829,,,,,25.0,,,32.0,32.0,32.0,32.0,32.0,,24.0,24.0,24.0,,,,24.0,,,,,,,,20.0,20.0,20.0,,25.0,,10.0,24.0,18.0,,18.0
830,,,,,21.0,,,20.0,20.0,20.0,20.0,20.0,,28.0,28.0,28.0,,,,28.0,,,,,,,,19.0,19.0,19.0,,21.0,,10.0,28.0,22.0,,19.0
831,,,,,21.0,,,32.0,32.0,32.0,32.0,32.0,,28.0,28.0,28.0,,,,28.0,,,,,,,,19.0,19.0,19.0,,21.0,,10.0,28.0,15.0,20.0,28.0
832,,,,,24.0,,,26.0,26.0,26.0,26.0,26.0,,18.0,18.0,18.0,,,,18.0,,,,,,,,22.0,22.0,22.0,,24.0,,10.0,18.0,28.0,27.0,28.0
833,,,,,12.0,,,14.0,14.0,14.0,14.0,14.0,,18.0,18.0,18.0,,,,18.0,,,,,,,,20.0,20.0,20.0,,12.0,,10.0,18.0,9.0,25.0,28.0
834,,,,,12.0,,,13.0,13.0,13.0,13.0,13.0,,17.0,17.0,17.0,,,,17.0,,,,,,,,19.0,19.0,19.0,,12.0,,18.0,17.0,7.0,24.0,12.0
835,,,,,18.0,,,11.0,11.0,11.0,11.0,11.0,,21.0,21.0,21.0,,,,21.0,,,,,,,,17.0,17.0,17.0,,18.0,,18.0,21.0,6.0,19.0,10.0
836,,,,,22.0,,,9.0,9.0,9.0,9.0,9.0,,19.0,19.0,19.0,,,,19.0,,,,,,,,17.0,17.0,17.0,,22.0,,17.0,19.0,5.0,18.0,8.0
837,,,,,12.0,,,10.0,10.0,10.0,10.0,10.0,,16.0,16.0,16.0,,,,16.0,,,,,,,,18.0,18.0,18.0,,12.0,,20.0,16.0,5.0,23.0,6.0
838,,,,,17.0,,,9.0,9.0,9.0,9.0,9.0,,21.0,21.0,21.0,,,,21.0,,,,,,,,20.0,20.0,20.0,,17.0,,14.0,21.0,1.0,18.0,10.0
839,,,,,19.0,,,9.0,9.0,9.0,9.0,9.0,,17.0,17.0,17.0,,,,17.0,,,,,,,,18.0,18.0,18.0,,19.0,,10.0,17.0,7.0,17.0,6.0
840,,,,,15.0,,,8.0,8.0,8.0,8.0,8.0,,16.0,16.0,16.0,,,,16.0,,,,,,,,13.0,13.0,13.0,,15.0,,11.0,16.0,1.0,12.0,2.0
841,,,,,19.0,,,7.0,7.0,7.0,7.0,7.0,,17.0,17.0,17.0,,,,17.0,,,,,,,,12.0,12.0,12.0,,19.0,,10.0,17.0,2.0,10.0,4.0
842,,,,,14.0,,,6.0,6.0,6.0,6.0,6.0,,14.0,14.0,14.0,,,,14.0,,,,,,,,12.0,12.0,12.0,,14.0,,9.0,14.0,1.0,10.0,1.0
843,,,,,12.0,,,5.0,5.0,5.0,5.0,5.0,,13.0,13.0,13.0,,,,13.0,,,,,,,,12.0,12.0,12.0,,12.0,,10.0,13.0,9.0,10.0,1.0
844,,,,,13.0,,,10.0,10.0,10.0,10.0,10.0,,12.0,12.0,12.0,,,,12.0,,,,,,,,12.0,12.0,12.0,,13.0,,10.0,12.0,1.0,8.0,3.0
845,,,,,13.0,,,3.0,3.0,3.0,3.0,3.0,,12.0,12.0,12.0,,,,12.0,,,,,,,,12.0,12.0,12.0,,13.0,,9.0,12.0,8.0,12.0,3.0
846,,,,,13.0,,,4.0,4.0,4.0,4.0,4.0,,13.0,13.0,13.0,,,,13.0,,,,,,,,12.0,12.0,12.0,,13.0,,10.0,13.0,9.0,13.0,2.0
847,,,,,14.0,,,5.0,5.0,5.0,5.0,5.0,,11.0,11.0,11.0,,,,11.0,,,,,,,,13.0,13.0,13.0,,14.0,,13.0,11.0,6.0,15.0,2.0
848,,,,,13.0,,,11.0,11.0,11.0,11.0,11.0,,9.0,9.0,9.0,,,,9.0,,,,,,,,12.0,12.0,12.0,,13.0,,11.0,9.0,5.0,15.0,2.0
849,,,,,12.0,,,9.0,9.0,9.0,9.0,9.0,,8.0,8.0,8.0,,,,8.0,,,,,,,,12.0,12.0,12.0,,12.0,,10.0,8.0,8.0,15.0,2.0
850,,,,,8.0,,,20.0,20.0,20.0,20.0,20.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,8.0,8.0,8.0,,8.0,,10.0,10.0,7.0,28.0,5.0
851,,,,,8.0,,,35.0,35.0,35.0,35.0,35.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,4.0,4.0,4.0,,8.0,,9.0,10.0,3.0,14.0,4.0
852,,,,,3.0,,,6.0,6.0,6.0,6.0,6.0,,5.0,5.0,5.0,,,,5.0,,,,,,,,2.0,2.0,2.0,,3.0,,10.0,5.0,2.0,13.0,1.0
853,,,,,2.0,,,5.0,5.0,5.0,5.0,5.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,2.0,2.0,2.0,,2.0,,7.0,10.0,4.0,11.0,1.0
854,,,,,2.0,,,5.0,5.0,5.0,5.0,5.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,3.0,3.0,3.0,,2.0,,3.0,10.0,5.0,8.0,3.0
855,,,,,2.0,,,5.0,5.0,5.0,5.0,5.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,3.0,3.0,3.0,,2.0,,3.0,10.0,5.0,10.0,5.0
856,,,,,2.0,,,12.0,12.0,12.0,12.0,12.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,3.0,3.0,3.0,,2.0,,4.0,10.0,6.0,18.0,7.0
857,,,,,3.0,,,13.0,13.0,13.0,13.0,13.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,5.0,5.0,5.0,,3.0,,5.0,10.0,5.0,17.0,7.0
858,,,,,4.0,,,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,,,,10.0,,,,,,,,5.0,5.0,5.0,,4.0,,5.0,10.0,7.0,17.0,7.0
859,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,5.0,,7.0,,10.0,11.0,7.0
860,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,5.0,,7.0,,9.0,11.0,8.0
861,,,,,,,,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,9.0,,10.0,11.0,9.0
862,,,,,,,,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,11.0
863,,,,,,,,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,11.0,9.0
864,,,,,,,,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,12.0,,16.0,11.0,9.0
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,12.0,,9.0
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,11.0,14.0,10.0
867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,15.0,13.0
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0
869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,10.0
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,11.0
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,10.0,,10.0
872,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,11.0,,10.0
873,,,,,,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,10.0,10.0,10.0,,,,10.0,10.0,10.0,,10.0
874,,,,,,,,,,,,,,10.0,10.0,10.0,,,,10.0,,,,,,,,9.0,9.0,9.0,,,,9.0,10.0,10.0,,11.0
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,10.0,,11.0,,12.0
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,11.0,,13.0
877,,,,,,,,,,,,,,11.0,11.0,11.0,,,,11.0,,,,,,,,,,,,,,10.0,11.0,10.0,,
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,10.0
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
888,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,8.0,,
889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,76.0
891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,
893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,
