측정일시,발전률,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
2017010222,0.0,7.6,0.0,1.0,91.0,9.5,1014.9,0.0,1.4,0.003,0.7,0.023,0.033,51.0,37.0
2017010223,0.0,6.8,0.0,1.7,90.0,8.8,1015.1,0.0,0.8,0.004,0.8,0.033,0.027,54.0,41.0
2017010224,0.0,6.7,0.0,1.6,86.0,8.4,1015.4,0.0,0.9,0.003,0.9,0.029,0.032,76.0,59.0
2017010301,0.0,6.5,0.0,1.2,81.0,7.8,1015.1,0.0,0.4,0.003,1.1,0.016,0.039,94.0,67.0
2017010302,0.0,5.9,0.0,0.6,83.0,7.7,1015.0,0.0,-0.8,0.003,1.2,0.017,0.035,94.0,74.0
2017010303,0.0,5.5,0.0,1.3,79.0,7.1,1015.2,0.0,-1.0,0.003,1.4,0.016,0.037,100.0,80.0
2017010304,0.0,5.1,0.0,0.8,82.0,7.2,1016.0,0.0,-1.5,0.004,1.3,0.024,0.028,113.0,97.0
2017010305,0.0,4.2,0.0,0.7,85.0,7.0,1016.2,0.0,-2.4,0.003,1.3,0.017,0.032,139.0,118.0
2017010306,0.0,3.2,0.0,0.8,85.0,6.5,1016.0,0.0,-1.2,0.003,1.3,0.005,0.043,131.0,115.0
2017010307,0.0,2.9,0.0,1.1,84.0,6.3,1016.0,0.0,-1.4,0.004,1.2,0.006,0.046,111.0,95.0
2017010308,0.0174019851116625,2.0,0.0,1.8,86.0,6.1,1016.6,0.0,-1.9,0.004,0.9,0.024,0.026,111.0,90.0
2017010309,0.1743722084367245,2.1,0.0,1.6,84.0,6.0,1016.6,0.0,-2.3,0.004,1.0,0.019,0.033,96.0,82.0
2017010310,0.371970223325062,3.7,0.0,0.8,75.0,6.0,1016.9,0.6,-1.2,0.004,1.0,0.029,0.021,103.0,85.0
2017010311,0.5592059553349876,5.5,0.0,0.9,64.0,5.8,1017.7,1.0,0.2,0.004,0.9,0.033,0.017,98.0,75.0
2017010312,0.647213399503722,6.9,0.0,0.8,61.0,6.1,1017.6,1.0,9.2,0.004,0.9,0.031,0.021,90.0,66.0
2017010313,0.6460707196029776,7.7,0.0,1.9,57.0,6.0,1016.8,1.0,12.5,0.004,0.8,0.036,0.017,88.0,64.0
2017010314,0.6076947890818859,9.2,0.0,1.1,50.0,5.8,1015.6,1.0,14.7,0.003,0.8,0.034,0.02,74.0,54.0
2017010315,0.4766650124069479,9.8,0.0,1.2,43.0,5.2,1015.0,1.0,14.6,0.003,0.8,0.035,0.02,74.0,60.0
2017010316,0.266954094292804,10.8,0.0,0.9,35.0,4.5,1014.5,1.0,14.0,0.003,0.8,0.033,0.022,62.0,46.0
2017010317,0.0643895781637717,10.5,0.0,1.1,35.0,4.4,1014.4,1.0,10.9,0.003,0.7,0.028,0.028,60.0,40.0
2017010318,0.0,9.9,0.0,0.5,38.0,4.6,1014.4,1.0,5.4,0.003,0.8,0.021,0.037,49.0,34.0
2017010319,0.0,8.2,0.0,0.7,51.0,5.6,1014.6,0.1,1.9,0.003,1.1,0.004,0.053,63.0,38.0
2017010320,0.0,6.2,0.0,1.3,69.0,6.5,1015.2,0.0,0.3,0.003,1.1,0.003,0.051,72.0,41.0
2017010321,0.0,5.6,0.0,0.9,69.0,6.2,1015.3,0.0,-0.8,0.003,1.1,0.002,0.047,72.0,43.0
