측정일시,발전률,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
2017010101,0.0,3.1,0.0,2.2,81.0,6.2,1020.5,0.0,-0.2,0.006,2.3,0.002,0.038,87.0,64.0
2017010102,0.0,2.9,0.0,2.5,83.0,6.2,1020.3,0.0,-0.2,0.005,2.2,0.002,0.034,83.0,66.0
2017010103,0.0,2.3,0.0,2.2,85.0,6.1,1020.2,0.0,-0.4,0.005,2.2,0.002,0.034,79.0,64.0
2017010104,0.0,1.9,0.0,2.1,86.0,6.0,1020.4,0.0,-0.5,0.005,2.4,0.001,0.034,78.0,61.0
2017010105,0.0,1.6,0.0,2.2,87.0,6.0,1020.2,0.0,-0.8,0.005,1.9,0.001,0.027,79.0,60.0
2017010106,0.0,1.6,0.0,2.4,88.0,6.1,1019.9,0.0,-0.5,0.005,1.9,0.001,0.028,68.0,53.0
2017010107,0.0,1.4,0.0,2.5,90.0,6.1,1019.7,0.0,-1.0,0.005,2.0,0.001,0.03,72.0,57.0
2017010108,0.0,1.5,0.0,1.8,90.0,6.1,1020.3,0.0,-0.7,0.005,1.9,0.001,0.028,69.0,58.0
2017010109,0.0126012024048096,1.6,0.0,2.0,90.0,6.2,1020.5,0.0,-0.7,0.005,2.0,0.002,0.03,69.0,53.0
2017010110,0.0722404809619238,2.1,0.0,2.0,89.0,6.3,1021.1,0.0,-0.3,0.005,1.6,0.002,0.026,75.0,57.0
2017010111,0.2405771543086172,3.2,0.0,1.3,84.0,6.4,1021.6,0.0,-0.1,0.006,1.6,0.003,0.027,75.0,56.0
2017010112,0.2724168336673346,5.3,0.0,1.9,77.0,6.8,1021.5,1.0,-0.1,0.007,1.3,0.005,0.024,73.0,61.0
2017010113,0.3954468937875751,6.8,0.0,2.8,72.0,7.1,1020.3,0.7,1.0,0.008,1.1,0.012,0.022,69.0,55.0
2017010114,0.221627254509018,7.3,0.0,3.0,70.0,7.1,1019.6,0.5,3.0,0.009,1.0,0.025,0.017,73.0,57.0
2017010115,0.3359038076152305,8.1,0.0,2.5,70.0,7.5,1018.9,0.5,4.2,0.009,1.0,0.028,0.016,73.0,53.0
2017010116,0.1026372745490982,8.1,0.0,2.4,74.0,8.0,1018.5,0.6,3.3,0.008,1.0,0.029,0.016,65.0,44.0
2017010117,0.0205851703406813,7.9,0.0,2.2,72.0,7.6,1018.3,0.4,2.3,0.008,1.0,0.027,0.017,63.0,41.0
2017010118,0.0,7.6,0.0,1.9,72.0,7.5,1017.9,0.0,1.5,0.007,1.0,0.015,0.025,57.0,42.0
2017010119,0.0,7.3,0.0,1.8,72.0,7.3,1017.3,0.0,1.2,0.007,1.2,0.008,0.031,68.0,47.0
2017010120,0.0,7.2,0.0,1.5,70.0,7.1,1017.2,0.0,0.9,0.007,1.8,0.002,0.04,64.0,47.0
2017010121,0.0,7.0,0.0,1.6,70.0,7.0,1016.8,0.0,0.8,0.006,1.7,0.002,0.038,73.0,54.0
2017010122,0.0,6.8,0.0,2.5,70.0,6.9,1016.5,0.0,1.1,0.006,1.8,0.002,0.039,75.0,59.0
2017010123,0.0,6.8,0.0,3.3,73.0,7.2,1016.1,0.0,1.7,0.006,1.6,0.002,0.037,77.0,62.0
2017010124,0.0,6.5,0.0,3.2,76.0,7.3,1015.7,0.0,2.0,0.006,1.4,0.002,0.033,81.0,59.0
2017010201,0.0,6.3,0.0,3.3,76.0,7.2,1015.7,0.0,2.2,0.006,1.3,0.001,0.03,84.0,64.0
2017010202,0.0,6.2,0.0,3.6,78.0,7.4,1015.1,0.0,2.5,0.005,1.2,0.001,0.029,83.0,60.0
2017010203,0.0,6.2,0.0,3.9,80.0,7.5,1014.5,0.0,2.7,0.005,1.2,0.001,0.028,89.0,68.0
2017010204,0.0,5.9,0.0,2.7,80.0,7.4,1015.0,0.0,2.7,0.005,1.2,0.002,0.028,84.0,67.0
2017010205,0.0,6.1,0.0,3.7,82.0,7.7,1014.3,0.0,3.0,0.005,1.1,0.002,0.026,78.0,64.0
2017010206,0.0,6.0,0.0,3.2,85.0,7.9,1013.6,0.0,3.2,0.005,1.1,0.002,0.027,81.0,59.0
2017010207,0.0,5.7,0.2,3.2,89.0,8.1,1013.3,0.0,3.5,0.005,1.1,0.001,0.029,77.0,56.0
2017010208,0.0,5.4,0.0,3.1,91.0,8.1,1013.2,0.0,3.4,0.005,1.1,0.001,0.031,68.0,52.0
2017010209,0.0016352705410821,5.5,0.0,3.6,92.0,8.2,1013.2,0.0,3.3,0.005,1.2,0.001,0.031,77.0,54.0
2017010210,0.0682965931863727,5.6,0.0,2.5,91.0,8.2,1013.4,0.0,3.9,0.005,1.2,0.002,0.03,80.0,53.0
2017010211,0.0791663326653306,6.2,0.0,1.9,90.0,8.5,1013.9,0.0,5.3,0.006,1.0,0.004,0.028,83.0,64.0
2017010212,0.1746853707414829,6.6,0.0,3.1,89.0,8.7,1014.2,0.2,6.6,0.006,1.2,0.02,0.024,77.0,54.0
2017010213,0.3885210420841684,7.7,0.0,3.1,69.0,7.2,1013.4,0.8,8.4,0.009,1.3,0.033,0.02,88.0,72.0
2017010214,0.2865571142284569,8.5,0.0,4.0,67.0,7.4,1013.1,1.0,9.5,0.008,1.3,0.037,0.02,112.0,89.0
2017010215,0.1983486973947895,8.3,0.0,3.0,73.0,8.0,1012.4,0.8,8.3,0.008,1.4,0.037,0.021,120.0,90.0
2017010216,0.1160080160320641,7.8,0.0,3.4,77.0,8.1,1012.7,0.2,7.2,0.007,1.4,0.037,0.021,137.0,102.0
2017010217,0.0312625250501002,7.6,0.0,3.8,79.0,8.2,1013.0,0.0,6.7,0.007,1.5,0.026,0.026,143.0,109.0
2017010218,0.0,7.1,0.0,2.4,83.0,8.4,1013.1,0.0,5.1,0.007,1.5,0.017,0.031,138.0,111.0
2017010219,0.0,6.3,0.0,3.1,80.0,7.6,1013.5,0.0,3.7,0.007,1.5,0.014,0.033,149.0,116.0
2017010220,0.0,5.3,0.0,4.0,85.0,7.5,1013.9,0.0,2.7,0.007,1.6,0.011,0.033,152.0,114.0
2017010221,0.0,5.1,0.0,3.6,82.0,7.2,1014.1,0.0,2.2,0.006,1.6,0.008,0.032,150.0,122.0
2017010222,0.0,4.3,0.0,4.7,86.0,7.1,1014.2,0.0,1.8,0.006,1.6,0.013,0.028,165.0,130.0
2017010223,0.0,3.4,0.0,4.6,88.0,6.8,1014.5,0.0,1.2,0.006,1.6,0.014,0.026,162.0,124.0
2017010224,0.0,3.0,0.0,4.2,91.0,6.9,1014.9,0.0,0.7,0.006,1.5,0.015,0.025,151.0,117.0
2017010301,0.0,2.4,0.0,3.0,91.0,6.6,1015.4,0.0,0.2,0.006,1.5,0.019,0.022,145.0,113.0
2017010302,0.0,1.9,0.0,3.6,88.0,6.2,1015.5,0.0,-0.2,0.007,1.4,0.028,0.015,144.0,106.0
2017010303,0.0,1.5,0.0,3.1,87.0,5.9,1015.7,0.0,0.1,0.007,1.4,0.026,0.016,124.0,92.0
2017010304,0.0,1.0,0.0,1.8,87.0,5.7,1015.9,0.0,0.1,0.007,1.4,0.016,0.022,112.0,84.0
2017010305,0.0,0.9,0.0,2.1,80.0,5.2,1016.4,0.0,0.1,0.007,1.5,0.007,0.026,107.0,86.0
2017010306,0.0,0.7,0.0,1.7,79.0,5.1,1016.2,0.0,0.0,0.006,1.8,0.002,0.03,100.0,76.0
2017010307,0.0,0.2,0.0,0.7,66.0,4.1,1016.0,0.0,0.0,0.007,1.9,0.002,0.035,101.0,72.0
2017010308,0.0,0.1,0.0,0.5,68.0,4.2,1016.1,0.0,0.0,0.007,2.2,0.002,0.043,94.0,70.0
2017010309,0.0463647294589178,-0.2,0.0,1.6,78.0,4.7,1016.6,0.0,-0.1,0.008,2.3,0.002,0.048,145.0,67.0
2017010310,0.2793426853707415,1.3,0.0,1.7,63.0,4.2,1016.8,0.6,-0.1,0.009,2.0,0.003,0.04,145.0,83.0
2017010311,0.5618597194388777,3.5,0.0,1.1,63.0,5.0,1016.8,1.0,0.0,0.01,1.7,0.005,0.036,145.0,95.0
2017010312,0.6464128256513026,5.0,0.0,1.7,58.0,5.1,1016.6,1.0,0.0,0.01,1.4,0.009,0.034,145.0,95.0
2017010313,0.7457795591182365,6.0,0.0,2.6,60.0,5.6,1016.0,1.0,0.9,0.009,1.1,0.022,0.023,145.0,95.0
2017010314,0.6420841683366733,6.2,0.0,3.0,65.0,6.1,1015.5,1.0,5.7,0.007,1.0,0.03,0.014,145.0,95.0
2017010315,0.68662124248497,7.0,0.0,2.8,55.0,5.5,1015.1,1.0,7.4,0.006,0.8,0.033,0.012,145.0,95.0
2017010316,0.440753507014028,6.4,0.0,3.8,56.0,5.4,1015.0,1.0,6.4,0.006,0.8,0.033,0.012,145.0,95.0
2017010317,0.1224529058116232,6.2,0.0,3.2,54.0,5.1,1014.7,1.0,4.6,0.005,0.8,0.03,0.014,145.0,95.0
2017010318,0.0033667334669338,5.2,0.0,2.6,56.0,5.0,1014.4,1.0,2.8,0.005,0.8,0.015,0.023,22.0,95.0
2017010319,0.0,4.2,0.0,1.5,65.0,5.4,1014.1,0.3,1.2,0.005,0.9,0.006,0.029,26.0,16.0
2017010320,0.0,3.7,0.0,1.5,64.0,5.1,1014.6,0.0,0.3,0.005,0.9,0.007,0.028,25.0,18.0
2017010321,0.0,3.5,0.0,1.3,68.0,5.4,1014.8,0.0,0.4,0.005,1.1,0.002,0.033,28.0,21.0
2017010322,0.0,3.3,0.0,1.7,72.0,5.6,1014.8,0.0,0.3,0.006,1.5,0.002,0.039,28.0,26.0
2017010323,0.0,4.1,0.0,2.9,72.0,5.9,1014.6,0.0,0.3,0.006,1.7,0.002,0.041,39.0,28.0
2017010324,0.0,4.4,0.0,2.5,76.0,6.3,1014.7,0.0,0.3,0.005,1.7,0.002,0.039,37.0,32.0
2017010401,0.0,4.8,0.0,2.3,81.0,7.0,1014.7,0.0,0.3,0.005,1.6,0.002,0.036,37.0,33.0
2017010402,0.0,4.7,0.0,2.2,84.0,7.2,1014.4,0.0,0.3,0.006,1.6,0.001,0.035,39.0,33.0
2017010403,0.0,3.8,0.0,2.1,81.0,6.5,1014.4,0.0,0.3,0.005,1.4,0.001,0.031,45.0,37.0
2017010404,0.0,3.8,0.0,2.3,82.0,6.6,1014.4,0.0,0.7,0.005,1.3,0.001,0.029,41.0,35.0
2017010405,0.0,3.3,0.0,1.9,84.0,6.5,1014.3,0.0,0.5,0.005,1.3,0.001,0.029,39.0,32.0
2017010406,0.0,2.9,0.0,1.6,84.0,6.3,1014.4,0.0,0.3,0.005,1.6,0.001,0.031,39.0,31.0
2017010407,0.0,3.0,0.0,0.9,85.0,6.4,1014.1,0.0,0.2,0.006,2.0,0.001,0.037,43.0,35.0
2017010408,0.0,2.6,0.0,0.6,85.0,6.2,1014.7,0.0,0.2,0.007,2.3,0.001,0.045,56.0,40.0
2017010409,0.032128256513026,2.3,0.0,0.9,90.0,6.5,1015.2,0.0,0.2,0.007,2.6,0.002,0.052,66.0,51.0
2017010410,0.238941883767535,2.5,0.0,0.3,89.0,6.5,1015.9,0.2,0.2,0.007,2.3,0.002,0.047,77.0,65.0
2017010411,0.5015470941883767,3.8,0.0,1.6,84.0,6.7,1016.4,1.0,0.2,0.007,1.7,0.006,0.035,99.0,81.0
2017010412,0.6727695390781563,4.6,0.0,2.4,77.0,6.5,1016.6,1.0,2.7,0.01,1.3,0.02,0.023,91.0,77.0
2017010413,0.775310621242485,5.6,0.0,3.7,43.0,3.9,1015.7,1.0,5.7,0.01,1.2,0.02,0.026,75.0,57.0
2017010414,0.7700200400801603,6.6,0.0,2.8,60.0,5.8,1015.1,1.0,7.6,0.008,1.1,0.03,0.018,84.0,54.0
2017010415,0.6972985971943888,7.3,0.0,3.1,40.0,4.1,1014.7,1.0,8.0,0.007,1.0,0.029,0.017,63.0,45.0
2017010416,0.4360400801603206,7.5,0.0,3.7,42.0,4.3,1014.4,1.0,6.6,0.006,1.0,0.028,0.017,56.0,37.0
2017010417,0.118316633266533,7.1,0.0,4.1,40.0,4.0,1014.7,1.0,4.6,0.006,1.0,0.024,0.02,50.0,34.0
2017010418,0.0025971943887775,6.1,0.0,3.3,56.0,5.3,1014.6,1.0,3.2,0.007,1.3,0.013,0.027,54.0,35.0
2017010419,0.0,5.2,0.0,2.3,60.0,5.3,1015.4,0.2,1.8,0.006,1.3,0.005,0.032,65.0,43.0
2017010420,0.0,5.1,0.0,3.7,53.0,4.6,1015.6,0.0,1.2,0.006,1.4,0.002,0.034,60.0,45.0
2017010421,0.0,4.4,0.0,4.1,54.0,4.5,1016.1,0.0,0.7,0.007,1.2,0.01,0.026,54.0,39.0
2017010422,0.0,3.8,0.0,3.4,51.0,4.1,1016.0,0.0,0.1,0.007,1.3,0.016,0.021,57.0,40.0
2017010423,0.0,3.3,0.0,5.2,46.0,3.6,1016.1,0.0,0.3,0.007,1.3,0.011,0.024,66.0,42.0
2017010424,0.0,2.8,0.0,2.4,49.0,3.7,1016.3,0.0,0.3,0.007,1.2,0.015,0.021,64.0,43.0
2017010501,0.0,2.6,0.0,2.4,57.0,4.2,1016.7,0.0,0.2,0.008,1.3,0.009,0.025,57.0,39.0
2017010502,0.0,2.4,0.0,3.1,54.0,3.9,1017.0,0.0,0.2,0.007,1.3,0.015,0.02,60.0,35.0
2017010503,0.0,1.8,0.0,3.0,51.0,3.6,1016.9,0.0,0.1,0.006,1.1,0.023,0.014,55.0,35.0
2017010504,0.0,1.9,0.0,3.8,49.0,3.4,1017.1,0.0,0.1,0.006,1.3,0.016,0.019,49.0,36.0
2017010505,0.0,1.6,0.0,3.2,52.0,3.6,1017.3,0.0,0.0,0.006,1.3,0.01,0.022,50.0,36.0
2017010506,0.0,1.5,0.0,3.2,53.0,3.6,1017.0,0.0,0.0,0.006,1.3,0.006,0.024,53.0,35.0
2017010507,0.0,1.4,0.0,3.5,55.0,3.7,1017.0,0.0,0.0,0.005,1.3,0.002,0.026,52.0,40.0
2017010508,0.0,1.2,0.0,2.2,56.0,3.7,1017.6,0.0,0.0,0.006,1.5,0.002,0.029,56.0,42.0
2017010509,0.019815631262525,0.9,0.0,3.1,61.0,4.0,1018.1,0.0,0.0,0.006,1.6,0.002,0.031,57.0,42.0
2017010510,0.1015791583166332,1.4,0.0,2.9,62.0,4.2,1018.4,0.0,0.0,0.007,1.6,0.003,0.033,63.0,45.0
2017010511,0.1146613226452905,2.3,0.0,2.5,58.0,4.2,1018.8,0.0,0.1,0.007,1.5,0.003,0.034,67.0,49.0
2017010512,0.1536192384769539,4.1,0.0,2.4,48.0,3.9,1018.9,0.0,0.2,0.007,1.4,0.004,0.032,70.0,51.0
2017010513,0.1843046092184369,5.5,0.0,4.9,49.0,4.4,1018.4,0.0,1.0,0.006,1.1,0.008,0.027,60.0,42.0
2017010514,0.1622765531062124,6.2,0.0,5.2,50.0,4.8,1017.9,0.0,4.5,0.005,0.9,0.02,0.016,37.0,26.0
2017010515,0.1147575150300601,7.0,0.0,4.7,51.0,5.1,1017.8,0.0,5.2,0.005,0.8,0.021,0.015,19.0,12.0
2017010516,0.0647374749498998,7.6,0.0,5.0,51.0,5.3,1017.8,0.0,5.2,0.005,0.8,0.017,0.017,15.0,9.0
2017010517,0.0413627254509018,7.6,0.0,5.4,51.0,5.3,1018.0,0.0,4.6,0.005,0.9,0.012,0.02,15.0,14.0
2017010518,0.0,7.6,0.0,3.9,52.0,5.4,1018.1,0.0,3.9,0.004,0.9,0.005,0.024,17.0,13.0
2017010519,0.0,7.5,0.0,4.3,52.0,5.4,1018.5,0.0,3.2,0.004,1.0,0.002,0.027,14.0,13.0
2017010520,0.0,7.5,0.0,5.2,52.0,5.4,1018.6,0.0,3.1,0.004,0.9,0.003,0.026,18.0,13.0
2017010521,0.0,7.4,0.0,4.1,52.0,5.4,1018.9,0.0,2.8,0.004,0.9,0.004,0.025,19.0,14.0
2017010522,0.0,7.1,0.0,4.0,54.0,5.5,1019.1,0.0,2.6,0.004,0.9,0.005,0.024,14.0,14.0
2017010523,0.0,6.8,0.0,3.9,55.0,5.4,1019.0,0.0,2.6,0.004,0.8,0.011,0.019,13.0,14.0
2017010524,0.0,6.5,0.0,4.3,56.0,5.4,1019.2,0.0,2.3,0.004,0.8,0.019,0.014,10.0,14.0
2017010601,0.0,6.0,0.0,3.1,56.0,5.2,1019.1,0.0,1.8,0.004,0.8,0.021,0.013,8.0,14.0
2017010602,0.0,5.8,0.0,3.7,58.0,5.4,1019.1,0.0,1.7,0.004,0.8,0.021,0.013,10.0,14.0
2017010603,0.0,5.5,0.0,3.4,58.0,5.2,1019.0,0.0,1.4,0.004,0.8,0.022,0.012,7.0,14.0
2017010604,0.0,5.4,0.0,3.2,58.0,5.2,1019.4,0.0,1.9,0.004,0.7,0.024,0.011,6.0,14.0
2017010605,0.0,5.3,0.0,2.7,58.0,5.2,1019.1,0.0,2.0,0.004,0.7,0.024,0.011,8.0,7.0
2017010606,0.0,5.3,0.0,3.3,57.0,5.1,1018.8,0.0,2.1,0.004,0.8,0.018,0.014,7.0,6.0
2017010607,0.0,5.2,0.0,2.2,58.0,5.1,1019.0,0.0,1.9,0.004,0.8,0.007,0.021,10.0,6.0
2017010608,0.0,5.0,0.0,3.0,60.0,5.2,1019.3,0.0,1.6,0.004,0.9,0.002,0.026,11.0,9.0
2017010609,0.0373226452905811,4.6,0.0,3.0,61.0,5.2,1019.2,0.0,0.9,0.004,1.0,0.003,0.028,12.0,10.0
2017010610,0.2706853707414829,5.1,0.0,2.6,59.0,5.2,1019.6,0.5,1.3,0.005,1.0,0.005,0.025,14.0,11.0
2017010611,0.2766492985971944,6.9,0.0,3.4,55.0,5.5,1019.7,1.0,2.8,0.005,0.8,0.01,0.021,18.0,13.0
2017010612,0.4681683366733467,7.6,0.0,2.8,55.0,5.8,1019.5,1.0,4.6,0.004,0.8,0.017,0.017,20.0,11.0
2017010613,0.7352945891783567,9.4,0.0,2.1,52.0,6.1,1018.5,1.0,7.9,0.005,0.8,0.02,0.015,16.0,12.0
2017010614,0.6933547094188376,10.0,0.0,1.4,48.0,5.9,1017.7,1.0,9.7,0.005,0.8,0.019,0.016,16.0,11.0
2017010615,0.3865971943887775,10.2,0.0,2.8,53.0,6.6,1016.9,1.0,9.8,0.006,0.8,0.023,0.019,19.0,16.0
2017010616,0.1245691382765531,10.3,0.0,1.7,53.0,6.6,1016.4,1.0,9.2,0.006,0.8,0.02,0.023,38.0,27.0
2017010617,0.1096593186372745,9.1,0.0,3.3,56.0,6.4,1016.4,1.0,7.3,0.005,0.9,0.016,0.023,51.0,41.0
2017010618,0.0055791583166332,8.1,0.0,2.8,58.0,6.2,1016.5,0.8,5.5,0.005,0.9,0.007,0.028,40.0,34.0
2017010619,0.0,6.5,0.0,2.3,69.0,6.7,1016.7,0.0,3.9,0.007,1.1,0.003,0.03,42.0,29.0
2017010620,0.0,5.7,0.0,2.4,74.0,6.8,1017.1,0.0,3.0,0.007,1.2,0.002,0.032,40.0,30.0
2017010621,0.0,5.8,0.0,2.3,68.0,6.2,1016.9,0.0,2.3,0.007,1.6,0.002,0.037,43.0,34.0
2017010622,0.0,5.3,0.0,1.1,78.0,6.9,1016.9,0.0,1.9,0.006,1.9,0.002,0.043,50.0,42.0
2017010623,0.0,4.8,0.0,1.3,78.0,6.7,1016.8,0.0,1.4,0.006,1.8,0.002,0.043,57.0,43.0
2017010624,0.0,4.9,0.0,0.8,71.0,6.1,1016.6,0.0,0.8,0.006,1.9,0.001,0.043,54.0,44.0
2017010701,0.0,4.5,0.0,1.2,74.0,6.2,1016.0,0.0,0.6,0.006,2.1,0.002,0.043,52.0,43.0
2017010702,0.0,4.4,0.0,1.1,74.0,6.2,1015.7,0.0,0.6,0.006,1.9,0.001,0.038,51.0,46.0
2017010703,0.0,3.9,0.0,1.8,77.0,6.2,1015.6,0.0,0.6,0.005,1.7,0.001,0.034,57.0,44.0
2017010704,0.0,3.6,0.0,1.6,85.0,6.7,1015.6,0.0,0.6,0.005,1.7,0.002,0.033,52.0,43.0
2017010705,0.0,3.2,0.0,1.9,81.0,6.2,1014.9,0.0,0.5,0.005,1.8,0.002,0.033,50.0,42.0
2017010706,0.0,2.8,0.0,1.9,83.0,6.2,1014.9,0.0,0.4,0.006,1.8,0.002,0.035,54.0,39.0
2017010707,0.0,2.2,0.0,1.7,88.0,6.3,1014.7,0.0,0.4,0.006,2.1,0.002,0.041,53.0,45.0
2017010708,0.0,1.9,0.0,1.8,86.0,6.0,1014.8,0.0,0.3,0.006,2.1,0.002,0.042,59.0,49.0
2017010709,0.0446332665330661,1.8,0.0,0.4,85.0,5.9,1015.3,0.0,0.3,0.006,2.2,0.002,0.043,61.0,49.0
2017010710,0.1234148296593186,2.4,0.0,0.6,83.0,6.1,1015.4,0.3,0.4,0.007,2.4,0.002,0.051,67.0,58.0
2017010711,0.4394068136272545,4.1,0.0,2.1,74.0,6.1,1014.7,0.1,0.6,0.007,2.0,0.002,0.045,85.0,68.0
2017010712,0.5264609218436874,3.6,0.0,2.3,84.0,6.6,1015.5,0.7,4.3,0.007,1.4,0.004,0.035,77.0,66.0
2017010713,0.6035110220440881,6.8,0.0,1.2,66.0,6.5,1014.2,1.0,7.5,0.008,1.4,0.006,0.038,71.0,54.0
2017010714,0.5486813627254509,7.0,0.0,2.0,61.0,6.1,1012.6,1.0,8.6,0.009,1.5,0.005,0.046,77.0,64.0
2017010715,0.3651462925851703,7.5,0.0,1.8,63.0,6.5,1011.8,1.0,9.5,0.011,1.4,0.005,0.046,90.0,74.0
2017010716,0.183438877755511,7.8,0.0,2.8,61.0,6.4,1010.8,1.0,8.6,0.009,1.5,0.004,0.047,98.0,75.0
2017010717,0.0988857715430861,7.8,0.0,2.2,59.0,6.2,1010.7,0.7,7.1,0.008,1.3,0.005,0.041,101.0,77.0
2017010718,0.0008657314629258,7.6,0.0,3.6,63.0,6.5,1010.3,1.0,5.8,0.006,1.0,0.011,0.033,89.0,71.0
2017010719,0.0,6.6,0.0,2.7,71.0,6.9,1010.3,0.0,3.9,0.005,1.1,0.01,0.033,69.0,55.0
2017010720,0.0,5.9,0.0,2.6,74.0,6.9,1010.1,0.0,3.1,0.005,1.2,0.004,0.034,55.0,47.0
2017010721,0.0,5.8,0.0,2.5,66.0,6.1,1010.1,0.0,2.5,0.005,1.2,0.003,0.032,51.0,41.0
2017010722,0.0,5.1,0.0,2.6,77.0,6.7,1010.4,0.0,2.1,0.005,1.3,0.002,0.032,45.0,38.0
2017010723,0.0,5.0,0.0,2.2,70.0,6.1,1010.4,0.0,1.9,0.005,1.3,0.002,0.033,42.0,37.0
2017010724,0.0,5.1,0.0,1.6,69.0,6.1,1010.6,0.0,2.4,0.005,1.4,0.002,0.035,48.0,36.0
2017010801,0.0,5.7,0.0,3.2,61.0,5.6,1010.5,0.0,2.7,0.005,1.4,0.002,0.035,51.0,43.0
2017010802,0.0,6.5,0.0,4.2,59.0,5.7,1010.2,0.0,3.1,0.005,1.2,0.002,0.032,49.0,36.0
2017010803,0.0,6.3,0.0,3.5,60.0,5.7,1009.8,0.0,3.0,0.005,1.1,0.002,0.031,39.0,34.0
2017010804,0.0,6.4,0.0,4.1,59.0,5.7,1009.5,0.0,2.8,0.005,1.2,0.002,0.03,36.0,30.0
2017010805,0.0,6.2,0.0,4.0,60.0,5.7,1008.7,0.0,2.2,0.005,1.2,0.003,0.029,40.0,32.0
2017010806,0.0,6.3,0.0,5.0,60.0,5.7,1007.7,0.0,2.2,0.005,1.2,0.002,0.028,37.0,33.0
2017010807,0.0,6.0,0.0,5.1,61.0,5.7,1007.3,0.0,2.1,0.004,1.2,0.002,0.029,49.0,33.0
2017010808,0.0,5.4,0.0,2.3,67.0,6.0,1007.5,0.0,1.5,0.004,1.2,0.002,0.029,34.0,29.0
2017010809,0.049442885771543,4.2,0.0,2.7,74.0,6.1,1007.5,0.0,1.1,0.005,1.1,0.004,0.027,35.0,30.0
2017010810,0.157563126252505,4.8,0.0,2.4,72.0,6.2,1007.5,0.9,2.2,0.005,1.1,0.006,0.026,37.0,29.0
2017010811,0.3455230460921843,7.0,0.0,4.4,63.0,6.3,1007.7,0.3,4.6,0.006,1.1,0.009,0.026,36.0,29.0
2017010812,0.3379238476953907,8.1,0.0,2.1,61.0,6.6,1007.2,0.7,7.7,0.006,0.9,0.02,0.018,33.0,31.0
2017010813,0.1872865731462926,7.9,0.0,2.2,66.0,7.0,1006.2,0.0,8.5,0.006,0.9,0.017,0.02,18.0,31.0
2017010814,0.1972905811623246,8.1,0.0,3.5,66.0,7.1,1005.1,0.0,8.8,0.005,1.0,0.013,0.025,20.0,31.0
2017010815,0.0871503006012024,8.5,0.0,3.6,63.0,7.0,1004.3,0.3,8.6,0.006,1.0,0.012,0.025,35.0,26.0
2017010816,0.0631022044088176,8.4,0.0,3.1,66.0,7.3,1004.0,0.0,8.2,0.006,0.9,0.014,0.024,37.0,30.0
2017010817,0.0362645290581162,8.3,0.0,2.2,62.0,6.8,1003.9,0.0,7.5,0.006,0.9,0.014,0.024,39.0,27.0
2017010818,0.0021162324649298,8.0,0.0,1.9,71.0,7.6,1003.9,0.0,6.6,0.006,0.9,0.012,0.025,39.0,32.0
2017010819,0.0,7.0,0.0,4.4,74.0,7.4,1003.8,0.0,5.4,0.006,1.0,0.017,0.02,36.0,26.0
2017010820,0.0,6.6,0.0,2.9,74.0,7.2,1004.2,0.0,5.0,0.005,1.0,0.018,0.019,35.0,27.0
2017010821,0.0,6.1,0.0,4.6,76.0,7.1,1004.2,0.0,4.7,0.005,0.9,0.024,0.015,35.0,30.0
2017010822,0.0,5.4,0.0,4.5,80.0,7.2,1004.5,0.0,4.4,0.005,1.0,0.02,0.016,41.0,31.0
2017010823,0.0,4.8,0.0,5.6,83.0,7.1,1004.7,0.0,4.2,0.005,1.1,0.019,0.016,48.0,36.0
2017010824,0.0,4.5,0.0,4.3,84.0,7.1,1005.0,0.0,4.0,0.005,1.1,0.019,0.016,56.0,42.0
2017010901,0.0,4.4,0.0,3.6,84.0,7.0,1005.0,0.0,3.8,0.005,1.0,0.023,0.015,50.0,42.0
2017010902,0.0,4.2,0.0,4.4,83.0,6.8,1005.0,0.0,3.7,0.005,1.0,0.027,0.013,53.0,39.0
2017010903,0.0,4.0,0.0,4.3,90.0,7.3,1005.1,0.0,3.7,0.004,1.1,0.029,0.012,53.0,44.0
2017010904,0.0,4.0,0.1,3.1,90.0,7.3,1005.3,0.0,3.7,0.004,1.1,0.031,0.012,57.0,45.0
2017010905,0.0,3.5,0.0,5.4,87.0,6.8,1005.3,0.0,3.4,0.004,1.0,0.03,0.011,63.0,49.0
2017010906,0.0,3.4,0.0,4.5,87.0,6.8,1005.5,0.0,3.2,0.005,1.0,0.029,0.013,52.0,47.0
2017010907,0.0,3.1,0.0,5.0,86.0,6.5,1006.0,0.0,3.0,0.005,1.1,0.025,0.017,52.0,43.0
2017010908,0.0,2.9,0.0,4.9,87.0,6.5,1006.7,0.0,2.6,0.005,1.3,0.018,0.02,80.0,41.0
2017010909,0.0130821643286573,1.7,0.0,5.3,84.0,5.8,1007.6,0.0,1.5,0.006,1.7,0.009,0.025,54.0,52.0
2017010910,0.0888817635270541,1.9,0.0,4.5,81.0,5.7,1008.6,0.0,1.6,0.008,1.6,0.018,0.02,96.0,80.0
2017010911,0.3728416833667334,2.1,0.0,5.9,71.0,5.0,1009.1,0.6,3.3,0.009,1.4,0.021,0.018,91.0,72.0
2017010912,0.58225250501002,2.6,0.0,4.5,65.0,4.8,1009.6,1.0,3.8,0.009,1.4,0.023,0.018,78.0,66.0
