,경상대,남제주소내,부산복합자재창고,영월본부,인천수산정수장,하동보건소,신안
경상대,1.0,0.38782099330747294,0.4316418230975084,0.46077432177363137,0.4560239104221469,0.18177919811722074,0.5926907476940766
남제주소내,0.38782099330747294,1.0,0.34581539979951764,0.17151475856237078,0.24635703187241592,0.09608755225342547,0.32207448770184016
부산복합자재창고,0.4316418230975084,0.34581539979951764,1.0,0.23545920474500626,0.2742315684606425,0.14150727129362187,0.33523837198653655
영월본부,0.46077432177363137,0.17151475856237078,0.23545920474500626,1.0,0.46904854687881903,0.05735037739618731,0.4466267715739314
인천수산정수장,0.4560239104221469,0.24635703187241592,0.2742315684606425,0.46904854687881903,1.0,0.1498093657112122,0.4865595329938736
하동보건소,0.18177919811722074,0.09608755225342547,0.14150727129362187,0.05735037739618731,0.1498093657112122,1.0,0.1638939923969639
신안,0.5926907476940766,0.32207448770184016,0.33523837198653655,0.4466267715739314,0.4865595329938736,0.1638939923969639,1.0
