,경상대,남제주소내,부산복합자재창고,영월본부,인천수산정수장,하동보건소,신안
경상대,1.0,0.45162644592619317,0.7070355307814914,0.7115423764967449,0.5778264659655782,0.6288095912228564,0.6951231410948453
남제주소내,0.45162644592619317,1.0,0.5068894663753135,0.4217364767690506,0.3854568038339702,0.48171009773909945,0.5133893735992191
부산복합자재창고,0.7070355307814914,0.5068894663753135,1.0,0.6257704614466935,0.5409596696198676,0.6187061274717175,0.6298083726759918
영월본부,0.7115423764967449,0.4217364767690506,0.6257704614466935,1.0,0.6723824912187283,0.6159573021918432,0.6524718011293208
인천수산정수장,0.5778264659655782,0.3854568038339702,0.5409596696198676,0.6723824912187283,1.0,0.49180280908479274,0.561962070699278
하동보건소,0.6288095912228564,0.48171009773909945,0.6187061274717175,0.6159573021918432,0.49180280908479274,1.0,0.6145961318110005
신안,0.6951231410948453,0.5133893735992191,0.6298083726759918,0.6524718011293208,0.561962070699278,0.6145961318110005,1.0
