,경상대,남제주소내,부산복합자재창고,영월본부,인천수산정수장,하동보건소,신안
경상대,1.0,0.09050251745112695,0.33386601793958604,0.21723966133903788,0.19030196651240602,0.0676493264871375,0.20795273429374314
남제주소내,0.09050251745112695,1.0,0.17903182944150242,0.23628326039226144,0.20675414812980533,0.05562620269684762,0.22900843876444016
부산복합자재창고,0.33386601793958604,0.17903182944150242,1.0,0.43356341779834723,0.5512693772783529,0.10045226102008743,0.4115020740301755
영월본부,0.21723966133903788,0.23628326039226144,0.43356341779834723,1.0,0.4885917830556335,0.08556407243389409,0.3637729160589143
인천수산정수장,0.19030196651240602,0.20675414812980533,0.5512693772783529,0.4885917830556335,1.0,0.116155365971295,0.48232592082824627
하동보건소,0.0676493264871375,0.05562620269684762,0.10045226102008743,0.08556407243389409,0.116155365971295,1.0,0.12912648948002486
신안,0.20795273429374314,0.22900843876444016,0.4115020740301755,0.3637729160589143,0.48232592082824627,0.12912648948002486,1.0
