,경상대,남제주소내,부산복합자재창고,영월본부,인천수산정수장,하동보건소,신안
경상대,1.0,0.17104232756954008,0.3904892661852497,0.14564642836172992,0.14138756277040743,0.6032764439218281,0.30312381748279077
남제주소내,0.17104232756954008,1.0,0.10633625031880782,0.04727084880085004,0.060413776174363595,0.214448011287857,0.11308704549674499
부산복합자재창고,0.3904892661852497,0.10633625031880782,1.0,0.13545276614157917,0.10881741801346362,0.31632878723843133,0.1998534943287464
영월본부,0.14564642836172992,0.04727084880085004,0.13545276614157917,1.0,0.16738501120606522,0.13338259797024435,0.1349822290972501
인천수산정수장,0.14138756277040743,0.060413776174363595,0.10881741801346362,0.16738501120606522,1.0,0.13230288639760412,0.0781428983144907
하동보건소,0.6032764439218281,0.214448011287857,0.31632878723843133,0.13338259797024435,0.13230288639760412,1.0,0.2850365928434955
신안,0.30312381748279077,0.11308704549674499,0.1998534943287464,0.1349822290972501,0.0781428983144907,0.2850365928434955,1.0
