,경상대,남제주소내,부산복합자재창고,영월본부,인천수산정수장,하동보건소,신안
경상대,1.0,0.2569102653556538,0.23657381676190928,0.47390891087779474,0.3807390525679948,0.16807183012830101,0.4821515984836947
남제주소내,0.2569102653556538,1.0,0.1376982642749787,0.29463061590774875,0.18163101288050126,0.16274054488167028,0.2982070449418164
부산복합자재창고,0.23657381676190928,0.1376982642749787,1.0,0.2545077594059721,0.2753139037778955,0.10922409346909377,0.28776814230802616
영월본부,0.47390891087779474,0.29463061590774875,0.2545077594059721,1.0,0.4437810461328537,0.17465769478689744,0.4868681273607568
인천수산정수장,0.3807390525679948,0.18163101288050126,0.2753139037778955,0.4437810461328537,1.0,0.12677509267426285,0.4648569679136101
하동보건소,0.16807183012830101,0.16274054488167028,0.10922409346909377,0.17465769478689744,0.12677509267426285,1.0,0.12800646516125821
신안,0.4821515984836947,0.2982070449418164,0.28776814230802616,0.4868681273607568,0.4648569679136101,0.12800646516125821,1.0
