,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
22514,,,,,0.1,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.1,,,0.0,,,
22515,,,,,0.0,,,,,,,,,2.9,2.9,2.9,,,,2.9,,,,,,,,,,,,0.0,,,2.9,,,
22516,,,0.1,,0.7,,,,,,,,,2.5,2.5,2.5,,,,2.5,,,,,,,,,,,,0.7,,,2.5,,,
22517,,,4.6,,0.0,1.5,,,,,,,,0.1,0.1,0.1,0.0,0.0,,0.1,,,,,,,,,,,,0.0,,,0.1,,,
22518,,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,15.8,15.8,15.8,,,,,0.0,,,
22519,,,,,0.0,0.5,,,,,,,0.1,5.9,5.9,5.9,0.5,0.5,,5.9,,,,,,,,2.6,2.6,2.6,,0.0,,,5.9,0.0,,2.8
22520,,,,,6.3,,,,,,,,,11.3,11.3,11.3,,,,11.3,,,,,,,,0.0,0.0,0.0,,6.3,,,11.3,0.0,,4.6
22521,,,,,0.8,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.8,,,0.0,0.1,,6.4
22522,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.1,
22523,,,,,0.0,,,,,,,,,0.9,0.9,0.9,,,,0.9,,,,,,,,1.5,1.5,1.5,,0.0,,,0.9,,0.0,
22524,,,,,2.6,,,,,,,,,0.6,0.6,0.6,,,,0.6,,,,,,,,0.0,0.0,0.0,,2.6,,7.6,0.6,,,
22525,,,0.0,,0.3,5.0,,,,,,,,1.2,1.2,1.2,0.0,0.0,,1.2,,,,,,,,,,,,0.3,,9.4,1.2,,,
22526,,,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,2.6,2.6,,0.0,,,,,,,,0.8,0.8,0.8,,0.0,,2.6,0.0,,,
22527,,,,,0.6,0.0,,,,,,,,0.0,0.0,0.0,18.4,18.4,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.6,,,0.0,,,
22528,,,0.0,,14.2,1.0,,,,,,,,1.1,1.1,1.1,3.5,3.5,,1.1,,,,,,,,0.0,0.0,0.0,0.1,14.2,,0.0,1.1,,,
22529,,,0.3,,0.0,0.0,,,,,,,0.0,1.3,1.3,1.3,0.1,0.1,,1.3,,,,,,,,0.1,0.1,0.1,1.2,0.0,,,1.3,,,
22530,,,0.2,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.4,0.4,,0.0,,,,,,,,0.0,0.0,0.0,0.8,0.0,,,0.0,,,0.0
22531,,,0.1,,,0.5,,,,,,,0.3,,,,,,,,,,,,,,,,,,1.1,,,,,,,
22532,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.8,,,,,,,
22533,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
22534,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.4,,,,,,,
22535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,
22536,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,
22537,,,,,,,,,,,,,,0.2,0.2,0.2,,,,0.2,,,,,,,,,,,0.0,,,,0.2,,,
22538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
22539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
22540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22541,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22542,,,,,,,,2.3,2.3,2.3,2.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
22543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22564,,,,,,,,,,,,,,0.9,0.9,0.9,,,,0.9,,,,,,,,,,,,,,,0.9,,,
22565,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
22566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22570,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0
22571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
22572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22574,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,
22575,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,
22576,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,
22577,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,
22578,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,
22579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22583,,,,,,,,,,,,,,1.5,1.5,1.5,,,,1.5,,,,,,,,,,,,,,,1.5,,,
22584,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,
22585,,,,,,,,,,,,,,1.8,1.8,1.8,,,,1.8,,,,,,,,,,,,,,,1.8,,,
22586,,,,,0.1,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.3,0.3,0.3,,0.1,,,0.0,,,
22587,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,0.9,0.9,0.9,,1.3,,,,,,
22588,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
22589,,0.0,,,0.2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2,0.0,,,,,
22590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22591,,,,,,,,,,,,,,2.1,2.1,2.1,,,,2.1,,,,,,,,,,,,,,,2.1,,,
22592,,,,,,,,,,,,,,10.4,10.4,10.4,,,,10.4,,,,,,,,,,,,,,,10.4,,,
22593,,,,,0.0,,,,,,,,,20.7,20.7,20.7,,,,20.7,,,,,,,,0.0,0.0,0.0,,0.0,,,20.7,,,
22594,,,,,2.7,,,,,,,,,11.4,11.4,11.4,,,,11.4,,,,,,,,0.3,0.3,0.3,,2.7,,,11.4,,,
22595,,,,,5.1,,,,,,,,,0.4,0.4,0.4,,,,0.4,,,,,,,,1.6,1.6,1.6,,5.1,,,0.4,,,
22596,,,,,0.0,,,,,,,,,1.1,1.1,1.1,,,,1.1,,,,,,,,1.3,1.3,1.3,,0.0,,,1.1,,,
22597,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.1,0.1,0.1,,0.0,,,0.0,,,
22598,,,,,1.2,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,,1.2,,,0.0,,,
22599,,,,,0.2,,,,,,,,,0.1,0.1,0.1,,,,0.1,,,,,,,,0.0,0.0,0.0,,0.2,,,0.1,,,
22600,,,,,0.0,,,,,,,,,0.1,0.1,0.1,,,,0.1,,,,,,,,,,,,0.0,,,0.1,,,
22601,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,
22602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22605,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,
22606,,,,,0.0,,,,,,,,,0.5,0.5,0.5,,,,0.5,,,,,,,,,,,,0.0,,,0.5,,,
22607,,,,,0.0,,,,,,,,,1.4,1.4,1.4,,,,1.4,,,,,,,,,,,,0.0,,,1.4,,,
22608,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,
22609,,0.0,,,0.2,,,,,,,,,4.2,4.2,4.2,,,,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2,0.0,,4.2,,,
22610,,,,,0.1,,,,,,,,,11.4,11.4,11.4,,,,11.4,,,,,,,,0.0,0.0,0.0,,0.1,,,11.4,,,
22611,,,,,0.1,,,,,,,,,7.9,7.9,7.9,,,,7.9,,,,,,,,,,,,0.1,,,7.9,,,
22612,,,,,0.2,,,,,,,,,1.8,1.8,1.8,,,,1.8,,,,,,,,,,,0.0,0.2,,,1.8,,,
22613,,,,,1.7,,,,,,,,,0.3,0.3,0.3,,,,0.3,,,,,,,,,,,0.0,1.7,,,0.3,,,
22614,,,,,1.5,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,1.5,,,0.0,,,
22615,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,1.1,,,,,,,,
22616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22618,,,,,,,,,,,,,,0.2,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,0.2,,,
22619,,,,,,,,,,,,,,0.2,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,0.2,,,
22620,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,
22621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
22672,,,,,,,,,,,,,,,,,0.9,0.9,,,,,,,,,,5.6,5.6,5.6,0.0,,,,,,,
22673,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
22674,,,,,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
22675,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
22699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
22700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22722,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22740,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22741,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22742,,,,,,,,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
22743,,,,,,,,7.6,7.6,7.6,7.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,
22744,0.0,,,0.0,,,,19.4,19.4,19.4,19.4,19.4,,,,,,,,,,,,,,,,,,,,,,,,,0.3,
22745,0.2,,0.0,0.2,,,,15.7,15.7,15.7,15.7,15.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2,
22746,0.9,0.0,0.0,0.9,,,,7.3,7.3,7.3,7.3,7.3,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,1.5,
22747,0.3,0.5,0.6,0.3,,,,16.1,16.1,16.1,16.1,16.1,0.3,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,0.5,,,,3.5,
22748,0.0,0.0,0.5,0.0,,0.5,,4.5,4.5,4.5,4.5,4.5,1.5,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,1.0,
22749,0.3,0.0,0.4,0.3,,1.0,,0.7,0.7,0.7,0.7,0.7,1.6,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,,1.0,
22750,3.1,0.0,2.3,3.1,,1.0,,0.4,0.4,0.4,0.4,0.4,3.5,,,,0.7,0.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8,,0.0,,,,1.0,
22751,2.4,0.0,2.5,2.4,,1.5,,0.1,0.1,0.1,0.1,0.1,18.1,,,,0.9,0.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8,,0.0,,,,2.5,
22752,0.1,0.5,1.4,0.1,,4.0,,0.1,0.1,0.1,0.1,0.1,37.5,,,,5.0,5.0,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,6.4,,0.5,,,,1.0,
22753,,,0.1,,0.0,7.0,,0.7,0.7,0.7,0.7,0.7,10.7,,,,3.4,3.4,,,,,,,,,,,,,14.0,0.0,,,,,0.5,
22754,,,1.7,,0.0,10.5,,0.4,0.4,0.4,0.4,0.4,2.7,,,,21.6,21.6,,,,,,,,,,,,,24.7,0.0,,0.5,,,2.0,
22755,,,3.5,,0.0,1.5,,,,,,,0.4,,,,7.0,7.0,,,,,,,,,,,,,2.2,0.0,,3.4,,,0.5,
22756,0.0,,1.5,0.0,0.0,2.5,,,,,,,0.4,,,,1.2,1.2,,,,,,,,,,,,,15.4,0.0,,0.8,,,0.5,
22757,,,0.1,,0.2,2.5,,,,,,,,0.0,0.0,0.0,2.7,2.7,,0.0,,,,,,,,,,,0.1,0.2,,7.7,0.0,,0.0,
22758,,,1.1,,1.3,0.5,,,,,,,,0.0,0.0,0.0,4.9,4.9,,0.0,,,,,,,,,,,0.4,1.3,,0.0,0.0,,2.5,
22759,,,1.6,,1.0,2.5,,0.1,0.1,0.1,0.1,0.1,,0.0,0.0,0.0,3.4,3.4,,0.0,,,,,,,,,,,0.2,1.0,,,0.0,,0.5,
22760,,,0.0,,0.8,0.0,,,,,,,,0.0,0.0,0.0,1.1,1.1,,0.0,,,,,,,,,,,,0.8,,,0.0,,,
22761,,,0.0,,0.9,,,,,,,,,0.0,0.0,0.0,0.3,0.3,,0.0,,,,,,,,,,,,0.9,,,0.0,,,
22762,,,,,0.4,0.5,,,,,,,,0.0,0.0,0.0,1.7,1.7,,0.0,,,,,,,,,,,,0.4,,,0.0,,,
22763,,,,,0.0,0.5,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0,,,,,,
22764,,,,,0.1,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.1,,,,,,
22765,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,
22766,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22767,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22770,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22771,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22772,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22780,,,,,,,1.7,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,
22781,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
22782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
