,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
165,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,,,,,19.0,,,19.0,19.0,,
166,,,,,19.0,,,,,,,,,19.0,19.0,19.0,,,,19.0,,,,,,,,,,,,19.0,,,19.0,1901.0,,
167,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,1901.0,,1.0
168,,,,,19.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,19.0,,,,1901.0,,1.0
169,,,,,19.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,19.0,,,,1901.0,,1.0
170,,,,,19.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,19.0,,,,1901.0,19.0,1901.0
171,,,,,19.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,19.0,,,,1901.0,19.0,1901.0
172,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1901.0,,1.0
173,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
174,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,19.0,
177,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,19.0,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
182,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
